"TrialID","ClipID","EventID"
"4450.P002","4450","P002"
"4450.P003","4450","P003"
"4451.P001","4451","P001"
"4451.P002","4451","P002"
"4451.P003","4451","P003"
"4453.P001","4453","P001"
"4453.P002","4453","P002"
"4453.P003","4453","P003"
"4454.P001","4454","P001"
"4454.P002","4454","P002"
"4454.P003","4454","P003"
"4456.P001","4456","P001"
"4456.P002","4456","P002"
"4456.P003","4456","P003"
"4457.P001","4457","P001"
"4457.P002","4457","P002"
"4457.P003","4457","P003"
"4458.P001","4458","P001"
"4458.P002","4458","P002"
"4458.P003","4458","P003"
"4459.P001","4459","P001"
"4459.P002","4459","P002"
"4459.P003","4459","P003"
"4460.P001","4460","P001"
"4460.P002","4460","P002"
"4460.P003","4460","P003"
"4461.P001","4461","P001"
"4461.P002","4461","P002"
"4461.P003","4461","P003"
"4463.P001","4463","P001"
"4463.P002","4463","P002"
"4463.P003","4463","P003"
"4464.P001","4464","P001"
"4464.P002","4464","P002"
"4464.P003","4464","P003"
"4465.P001","4465","P001"
"4465.P002","4465","P002"
"4465.P003","4465","P003"
"4466.P001","4466","P001"
"4466.P002","4466","P002"
"4466.P003","4466","P003"
"4467.P001","4467","P001"
"4467.P002","4467","P002"
"4467.P003","4467","P003"
"4468.P001","4468","P001"
"4468.P002","4468","P002"
"4468.P003","4468","P003"
"4472.P001","4472","P001"
"4472.P002","4472","P002"
"4472.P003","4472","P003"
"4474.P001","4474","P001"
"4474.P002","4474","P002"
"4474.P003","4474","P003"
"4475.P001","4475","P001"
"4475.P002","4475","P002"
"4475.P003","4475","P003"
"4476.P001","4476","P001"
"4476.P002","4476","P002"
"4476.P003","4476","P003"
"4478.P001","4478","P001"
"4478.P002","4478","P002"
"4478.P003","4478","P003"
"4479.P001","4479","P001"
"4479.P002","4479","P002"
"4479.P003","4479","P003"
"4481.P001","4481","P001"
"4481.P002","4481","P002"
"4481.P003","4481","P003"
"4484.P001","4484","P001"
"4484.P002","4484","P002"
"4484.P003","4484","P003"
"4486.P001","4486","P001"
"4486.P002","4486","P002"
"4486.P003","4486","P003"
"4487.P001","4487","P001"
"4487.P002","4487","P002"
"4487.P003","4487","P003"
"4489.P001","4489","P001"
"4489.P002","4489","P002"
"4489.P003","4489","P003"
"4490.P001","4490","P001"
"4490.P002","4490","P002"
"4490.P003","4490","P003"
"4494.P001","4494","P001"
"4494.P002","4494","P002"
"4494.P003","4494","P003"
"4498.P001","4498","P001"
"4498.P002","4498","P002"
"4498.P003","4498","P003"
"4499.P001","4499","P001"
"4499.P002","4499","P002"
"4499.P003","4499","P003"
"4508.P001","4508","P001"
"4508.P002","4508","P002"
"4508.P003","4508","P003"
"4511.P001","4511","P001"
"4511.P002","4511","P002"
"4511.P003","4511","P003"
"4518.P001","4518","P001"
"4518.P002","4518","P002"
"4518.P003","4518","P003"
"4519.P001","4519","P001"
"4519.P002","4519","P002"
"4519.P003","4519","P003"
"4528.P001","4528","P001"
"4528.P002","4528","P002"
"4528.P003","4528","P003"
"4529.P001","4529","P001"
"4529.P002","4529","P002"
"4529.P003","4529","P003"
"4530.P001","4530","P001"
"4530.P002","4530","P002"
"4530.P003","4530","P003"
"4536.P001","4536","P001"
"4536.P002","4536","P002"
"4536.P003","4536","P003"
"4537.P001","4537","P001"
"4537.P002","4537","P002"
"4537.P003","4537","P003"
"4539.P001","4539","P001"
"4539.P002","4539","P002"
"4539.P003","4539","P003"
"4545.P001","4545","P001"
"4545.P002","4545","P002"
"4545.P003","4545","P003"
"4546.P001","4546","P001"
"4546.P002","4546","P002"
"4546.P003","4546","P003"
"4548.P001","4548","P001"
"4548.P002","4548","P002"
"4548.P003","4548","P003"
"4550.P001","4550","P001"
"4550.P002","4550","P002"
"4550.P003","4550","P003"
"4552.P001","4552","P001"
"4552.P002","4552","P002"
"4552.P003","4552","P003"
"4558.P001","4558","P001"
"4558.P002","4558","P002"
"4558.P003","4558","P003"
"4559.P001","4559","P001"
"4559.P002","4559","P002"
"4559.P003","4559","P003"
"4561.P001","4561","P001"
"4561.P002","4561","P002"
"4561.P003","4561","P003"
"4567.P001","4567","P001"
"4567.P002","4567","P002"
"4567.P003","4567","P003"
"4570.P001","4570","P001"
"4570.P002","4570","P002"
"4570.P003","4570","P003"
"4571.P001","4571","P001"
"4571.P002","4571","P002"
"4571.P003","4571","P003"
"4574.P001","4574","P001"
"4574.P002","4574","P002"
"4574.P003","4574","P003"
"4583.P001","4583","P001"
"4583.P002","4583","P002"
"4583.P003","4583","P003"
"4587.P001","4587","P001"
"4587.P002","4587","P002"
"4587.P003","4587","P003"
"4589.P001","4589","P001"
"4589.P002","4589","P002"
"4589.P003","4589","P003"
"4590.P001","4590","P001"
"4590.P002","4590","P002"
"4590.P003","4590","P003"
"4592.P001","4592","P001"
"4592.P002","4592","P002"
"4592.P003","4592","P003"
"4599.P001","4599","P001"
"4599.P002","4599","P002"
"4599.P003","4599","P003"
"4600.P001","4600","P001"
"4600.P002","4600","P002"
"4600.P003","4600","P003"
"4602.P001","4602","P001"
"4602.P002","4602","P002"
"4602.P003","4602","P003"
"4606.P001","4606","P001"
"4606.P002","4606","P002"
"4606.P003","4606","P003"
"4608.P001","4608","P001"
"4608.P002","4608","P002"
"4608.P003","4608","P003"
"4609.P001","4609","P001"
"4609.P002","4609","P002"
"4609.P003","4609","P003"
"4610.P001","4610","P001"
"4610.P002","4610","P002"
"4610.P003","4610","P003"
"4617.P001","4617","P001"
"4617.P002","4617","P002"
"4617.P003","4617","P003"
"4618.P001","4618","P001"
"4618.P002","4618","P002"
"4618.P003","4618","P003"
"4619.P001","4619","P001"
"4619.P002","4619","P002"
"4619.P003","4619","P003"
"4620.P001","4620","P001"
"4620.P002","4620","P002"
"4620.P003","4620","P003"
"4625.P001","4625","P001"
"4625.P002","4625","P002"
"4625.P003","4625","P003"
"4626.P001","4626","P001"
"4626.P002","4626","P002"
"4626.P003","4626","P003"
"4627.P001","4627","P001"
"4627.P002","4627","P002"
"4627.P003","4627","P003"
"4629.P001","4629","P001"
"4629.P002","4629","P002"
"4629.P003","4629","P003"
"4630.P001","4630","P001"
"4630.P002","4630","P002"
"4630.P003","4630","P003"
"4642.P001","4642","P001"
"4642.P002","4642","P002"
"4642.P003","4642","P003"
"4643.P001","4643","P001"
"4643.P002","4643","P002"
"4643.P003","4643","P003"
"4644.P001","4644","P001"
"4644.P002","4644","P002"
"4644.P003","4644","P003"
"4645.P001","4645","P001"
"4645.P002","4645","P002"
"4645.P003","4645","P003"
"4647.P001","4647","P001"
"4647.P002","4647","P002"
"4647.P003","4647","P003"
"4648.P001","4648","P001"
"4648.P002","4648","P002"
"4648.P003","4648","P003"
"4653.P001","4653","P001"
"4653.P002","4653","P002"
"4653.P003","4653","P003"
"4654.P001","4654","P001"
"4654.P002","4654","P002"
"4654.P003","4654","P003"
"4655.P001","4655","P001"
"4655.P002","4655","P002"
"4655.P003","4655","P003"
"4656.P001","4656","P001"
"4656.P002","4656","P002"
"4656.P003","4656","P003"
"4659.P001","4659","P001"
"4659.P002","4659","P002"
"4659.P003","4659","P003"
"4661.P001","4661","P001"
"4661.P002","4661","P002"
"4661.P003","4661","P003"
"4664.P001","4664","P001"
"4664.P002","4664","P002"
"4664.P003","4664","P003"
"4665.P001","4665","P001"
"4665.P002","4665","P002"
"4665.P003","4665","P003"
"4671.P001","4671","P001"
"4671.P002","4671","P002"
"4671.P003","4671","P003"
"4673.P001","4673","P001"
"4673.P002","4673","P002"
"4673.P003","4673","P003"
"4674.P001","4674","P001"
"4674.P002","4674","P002"
"4674.P003","4674","P003"
"4675.P001","4675","P001"
"4675.P002","4675","P002"
"4675.P003","4675","P003"
"4681.P001","4681","P001"
"4681.P002","4681","P002"
"4681.P003","4681","P003"
"4682.P001","4682","P001"
"4682.P002","4682","P002"
"4682.P003","4682","P003"
"4685.P001","4685","P001"
"4685.P002","4685","P002"
"4685.P003","4685","P003"
"4687.P001","4687","P001"
"4687.P002","4687","P002"
"4687.P003","4687","P003"
"4688.P001","4688","P001"
"4688.P002","4688","P002"
"4688.P003","4688","P003"
"4692.P001","4692","P001"
"4692.P002","4692","P002"
"4692.P003","4692","P003"
"4704.P001","4704","P001"
"4704.P002","4704","P002"
"4704.P003","4704","P003"
"4706.P001","4706","P001"
"4706.P002","4706","P002"
"4706.P003","4706","P003"
"4707.P001","4707","P001"
"4707.P002","4707","P002"
"4707.P003","4707","P003"
"4710.P001","4710","P001"
"4710.P002","4710","P002"
"4710.P003","4710","P003"
"4712.P001","4712","P001"
"4712.P002","4712","P002"
"4712.P003","4712","P003"
"4715.P001","4715","P001"
"4715.P002","4715","P002"
"4715.P003","4715","P003"
"4716.P001","4716","P001"
"4716.P002","4716","P002"
"4716.P003","4716","P003"
"4719.P001","4719","P001"
"4719.P002","4719","P002"
"4719.P003","4719","P003"
"4721.P001","4721","P001"
"4721.P002","4721","P002"
"4721.P003","4721","P003"
"4724.P001","4724","P001"
"4724.P002","4724","P002"
"4724.P003","4724","P003"
"4725.P001","4725","P001"
"4725.P002","4725","P002"
"4725.P003","4725","P003"
"4733.P001","4733","P001"
"4733.P002","4733","P002"
"4733.P003","4733","P003"
"4734.P001","4734","P001"
"4734.P002","4734","P002"
"4734.P003","4734","P003"
"4738.P001","4738","P001"
"4738.P002","4738","P002"
"4738.P003","4738","P003"
"4739.P001","4739","P001"
"4739.P002","4739","P002"
"4739.P003","4739","P003"
"4740.P001","4740","P001"
"4740.P002","4740","P002"
"4740.P003","4740","P003"
"4744.P001","4744","P001"
"4744.P002","4744","P002"
"4744.P003","4744","P003"
"4747.P001","4747","P001"
"4747.P002","4747","P002"
"4747.P003","4747","P003"
"4749.P001","4749","P001"
"4749.P002","4749","P002"
"4749.P003","4749","P003"
"4751.P001","4751","P001"
"4751.P002","4751","P002"
"4751.P003","4751","P003"
"4752.P001","4752","P001"
"4752.P002","4752","P002"
"4752.P003","4752","P003"
"4753.P001","4753","P001"
"4753.P002","4753","P002"
"4753.P003","4753","P003"
"4759.P001","4759","P001"
"4759.P002","4759","P002"
"4759.P003","4759","P003"
"4760.P001","4760","P001"
"4760.P002","4760","P002"
"4760.P003","4760","P003"
"4761.P001","4761","P001"
"4761.P002","4761","P002"
"4761.P003","4761","P003"
"4762.P001","4762","P001"
"4762.P002","4762","P002"
"4762.P003","4762","P003"
"4764.P001","4764","P001"
"4764.P002","4764","P002"
"4764.P003","4764","P003"
"4765.P001","4765","P001"
"4765.P002","4765","P002"
"4765.P003","4765","P003"
"4766.P001","4766","P001"
"4766.P002","4766","P002"
"4766.P003","4766","P003"
"4776.P001","4776","P001"
"4776.P002","4776","P002"
"4776.P003","4776","P003"
"4777.P001","4777","P001"
"4777.P002","4777","P002"
"4777.P003","4777","P003"
"4779.P001","4779","P001"
"4779.P002","4779","P002"
"4779.P003","4779","P003"
"4780.P001","4780","P001"
"4780.P002","4780","P002"
"4780.P003","4780","P003"
"4783.P001","4783","P001"
"4783.P002","4783","P002"
"4783.P003","4783","P003"
"4786.P001","4786","P001"
"4786.P002","4786","P002"
"4786.P003","4786","P003"
"4791.P001","4791","P001"
"4791.P002","4791","P002"
"4791.P003","4791","P003"
"4792.P001","4792","P001"
"4792.P002","4792","P002"
"4792.P003","4792","P003"
"4797.P001","4797","P001"
"4797.P002","4797","P002"
"4797.P003","4797","P003"
"4798.P001","4798","P001"
"4798.P002","4798","P002"
"4798.P003","4798","P003"
"4800.P001","4800","P001"
"4800.P002","4800","P002"
"4800.P003","4800","P003"
"4802.P001","4802","P001"
"4802.P002","4802","P002"
"4802.P003","4802","P003"
"4805.P001","4805","P001"
"4805.P002","4805","P002"
"4805.P003","4805","P003"
"4807.P001","4807","P001"
"4807.P002","4807","P002"
"4807.P003","4807","P003"
"4808.P001","4808","P001"
"4808.P002","4808","P002"
"4808.P003","4808","P003"
"4809.P001","4809","P001"
"4809.P002","4809","P002"
"4809.P003","4809","P003"
"4810.P001","4810","P001"
"4810.P002","4810","P002"
"4810.P003","4810","P003"
"4811.P001","4811","P001"
"4811.P002","4811","P002"
"4811.P003","4811","P003"
"4812.P001","4812","P001"
"4812.P002","4812","P002"
"4812.P003","4812","P003"
"4814.P001","4814","P001"
"4814.P002","4814","P002"
"4814.P003","4814","P003"
"4816.P001","4816","P001"
"4816.P002","4816","P002"
"4816.P003","4816","P003"
"4817.P001","4817","P001"
"4817.P002","4817","P002"
"4817.P003","4817","P003"
"4824.P001","4824","P001"
"4824.P002","4824","P002"
"4824.P003","4824","P003"
"4829.P001","4829","P001"
"4829.P002","4829","P002"
"4829.P003","4829","P003"
"4830.P001","4830","P001"
"4830.P002","4830","P002"
"4830.P003","4830","P003"
"4836.P001","4836","P001"
"4836.P002","4836","P002"
"4836.P003","4836","P003"
"4837.P001","4837","P001"
"4837.P002","4837","P002"
"4837.P003","4837","P003"
"4840.P001","4840","P001"
"4840.P002","4840","P002"
"4840.P003","4840","P003"
"4841.P001","4841","P001"
"4841.P002","4841","P002"
"4841.P003","4841","P003"
"4842.P001","4842","P001"
"4842.P002","4842","P002"
"4842.P003","4842","P003"
"4851.P001","4851","P001"
"4851.P002","4851","P002"
"4851.P003","4851","P003"
"4853.P001","4853","P001"
"4853.P002","4853","P002"
"4853.P003","4853","P003"
"4858.P001","4858","P001"
"4858.P002","4858","P002"
"4858.P003","4858","P003"
"4866.P001","4866","P001"
"4866.P002","4866","P002"
"4866.P003","4866","P003"
"4868.P001","4868","P001"
"4868.P002","4868","P002"
"4868.P003","4868","P003"
"4869.P001","4869","P001"
"4869.P002","4869","P002"
"4869.P003","4869","P003"
"4872.P001","4872","P001"
"4872.P002","4872","P002"
"4872.P003","4872","P003"
"4873.P001","4873","P001"
"4873.P002","4873","P002"
"4873.P003","4873","P003"
"4874.P001","4874","P001"
"4874.P002","4874","P002"
"4874.P003","4874","P003"
"4875.P001","4875","P001"
"4875.P002","4875","P002"
"4875.P003","4875","P003"
"4876.P001","4876","P001"
"4876.P002","4876","P002"
"4876.P003","4876","P003"
"4878.P001","4878","P001"
"4878.P002","4878","P002"
"4878.P003","4878","P003"
"4879.P001","4879","P001"
"4879.P002","4879","P002"
"4879.P003","4879","P003"
"4880.P001","4880","P001"
"4880.P002","4880","P002"
"4880.P003","4880","P003"
"4883.P001","4883","P001"
"4883.P002","4883","P002"
"4883.P003","4883","P003"
"4884.P001","4884","P001"
"4884.P002","4884","P002"
"4884.P003","4884","P003"
"4885.P001","4885","P001"
"4885.P002","4885","P002"
"4885.P003","4885","P003"
"4888.P001","4888","P001"
"4888.P002","4888","P002"
"4888.P003","4888","P003"
"4889.P001","4889","P001"
"4889.P002","4889","P002"
"4889.P003","4889","P003"
"4890.P001","4890","P001"
"4890.P002","4890","P002"
"4890.P003","4890","P003"
"4891.P001","4891","P001"
"4891.P002","4891","P002"
"4891.P003","4891","P003"
"4892.P001","4892","P001"
"4892.P002","4892","P002"
"4892.P003","4892","P003"
"4893.P001","4893","P001"
"4893.P002","4893","P002"
"4893.P003","4893","P003"
"4894.P001","4894","P001"
"4894.P002","4894","P002"
"4894.P003","4894","P003"
"4895.P001","4895","P001"
"4895.P002","4895","P002"
"4895.P003","4895","P003"
"4896.P001","4896","P001"
"4896.P002","4896","P002"
"4896.P003","4896","P003"
"4898.P001","4898","P001"
"4898.P002","4898","P002"
"4898.P003","4898","P003"
"4899.P001","4899","P001"
"4899.P002","4899","P002"
"4899.P003","4899","P003"
"4901.P001","4901","P001"
"4901.P002","4901","P002"
"4901.P003","4901","P003"
"4908.P001","4908","P001"
"4908.P002","4908","P002"
"4908.P003","4908","P003"
"4909.P001","4909","P001"
"4909.P002","4909","P002"
"4909.P003","4909","P003"
"4910.P001","4910","P001"
"4910.P002","4910","P002"
"4910.P003","4910","P003"
"4912.P001","4912","P001"
"4912.P002","4912","P002"
"4912.P003","4912","P003"
"4914.P001","4914","P001"
"4914.P002","4914","P002"
"4914.P003","4914","P003"
"4915.P001","4915","P001"
"4915.P002","4915","P002"
"4915.P003","4915","P003"
"4916.P001","4916","P001"
"4916.P002","4916","P002"
"4916.P003","4916","P003"
"4918.P001","4918","P001"
"4918.P002","4918","P002"
"4918.P003","4918","P003"
"4920.P001","4920","P001"
"4920.P002","4920","P002"
"4920.P003","4920","P003"
"4923.P001","4923","P001"
"4923.P002","4923","P002"
"4923.P003","4923","P003"
"4924.P001","4924","P001"
"4924.P002","4924","P002"
"4924.P003","4924","P003"
"4926.P001","4926","P001"
"4926.P002","4926","P002"
"4926.P003","4926","P003"
"4928.P001","4928","P001"
"4928.P002","4928","P002"
"4928.P003","4928","P003"
"4929.P001","4929","P001"
"4929.P002","4929","P002"
"4929.P003","4929","P003"
"4933.P001","4933","P001"
"4933.P002","4933","P002"
"4933.P003","4933","P003"
"4936.P001","4936","P001"
"4936.P002","4936","P002"
"4936.P003","4936","P003"
"4937.P001","4937","P001"
"4937.P002","4937","P002"
"4937.P003","4937","P003"
"4938.P001","4938","P001"
"4938.P002","4938","P002"
"4938.P003","4938","P003"
"4939.P001","4939","P001"
"4939.P002","4939","P002"
"4939.P003","4939","P003"
"4940.P001","4940","P001"
"4940.P002","4940","P002"
"4940.P003","4940","P003"
"4945.P001","4945","P001"
"4945.P002","4945","P002"
"4945.P003","4945","P003"
"4947.P001","4947","P001"
"4947.P002","4947","P002"
"4947.P003","4947","P003"
"4948.P001","4948","P001"
"4948.P002","4948","P002"
"4948.P003","4948","P003"
"4949.P001","4949","P001"
"4949.P002","4949","P002"
"4949.P003","4949","P003"
"4951.P001","4951","P001"
"4951.P002","4951","P002"
"4951.P003","4951","P003"
"4952.P001","4952","P001"
"4952.P002","4952","P002"
"4952.P003","4952","P003"
"4956.P001","4956","P001"
"4956.P002","4956","P002"
"4956.P003","4956","P003"
"4957.P001","4957","P001"
"4957.P002","4957","P002"
"4957.P003","4957","P003"
"4959.P001","4959","P001"
"4959.P002","4959","P002"
"4959.P003","4959","P003"
"4964.P001","4964","P001"
"4964.P002","4964","P002"
"4964.P003","4964","P003"
"4965.P001","4965","P001"
"4965.P002","4965","P002"
"4965.P003","4965","P003"
"4967.P001","4967","P001"
"4967.P002","4967","P002"
"4967.P003","4967","P003"
"4969.P001","4969","P001"
"4969.P002","4969","P002"
"4969.P003","4969","P003"
"4971.P001","4971","P001"
"4971.P002","4971","P002"
"4971.P003","4971","P003"
"4975.P001","4975","P001"
"4975.P002","4975","P002"
"4975.P003","4975","P003"
"4976.P001","4976","P001"
"4976.P002","4976","P002"
"4976.P003","4976","P003"
"4986.P001","4986","P001"
"4986.P002","4986","P002"
"4986.P003","4986","P003"
"4987.P001","4987","P001"
"4987.P002","4987","P002"
"4987.P003","4987","P003"
"4996.P001","4996","P001"
"4996.P002","4996","P002"
"4996.P003","4996","P003"
"4997.P001","4997","P001"
"4997.P002","4997","P002"
"4997.P003","4997","P003"
"4998.P001","4998","P001"
"4998.P002","4998","P002"
"4998.P003","4998","P003"
"4999.P001","4999","P001"
"4999.P002","4999","P002"
"4999.P003","4999","P003"
"5001.P001","5001","P001"
"5001.P002","5001","P002"
"5001.P003","5001","P003"
"5002.P001","5002","P001"
"5002.P002","5002","P002"
"5002.P003","5002","P003"
"5003.P001","5003","P001"
"5003.P002","5003","P002"
"5003.P003","5003","P003"
"5004.P001","5004","P001"
"5004.P002","5004","P002"
"5004.P003","5004","P003"
"5007.P001","5007","P001"
"5007.P002","5007","P002"
"5007.P003","5007","P003"
"5008.P001","5008","P001"
"5008.P002","5008","P002"
"5008.P003","5008","P003"
"5014.P001","5014","P001"
"5014.P002","5014","P002"
"5014.P003","5014","P003"
"5015.P001","5015","P001"
"5015.P002","5015","P002"
"5015.P003","5015","P003"
"5016.P001","5016","P001"
"5016.P002","5016","P002"
"5016.P003","5016","P003"
"5020.P001","5020","P001"
"5020.P002","5020","P002"
"5020.P003","5020","P003"
"5021.P001","5021","P001"
"5021.P002","5021","P002"
"5021.P003","5021","P003"
"5022.P001","5022","P001"
"5022.P002","5022","P002"
"5022.P003","5022","P003"
"5026.P001","5026","P001"
"5026.P002","5026","P002"
"5026.P003","5026","P003"
"5039.P001","5039","P001"
"5039.P002","5039","P002"
"5039.P003","5039","P003"
"5040.P001","5040","P001"
"5040.P002","5040","P002"
"5040.P003","5040","P003"
"5041.P001","5041","P001"
"5041.P002","5041","P002"
"5041.P003","5041","P003"
"5042.P001","5042","P001"
"5042.P002","5042","P002"
"5042.P003","5042","P003"
"5044.P001","5044","P001"
"5044.P002","5044","P002"
"5044.P003","5044","P003"
"5105.P001","5105","P001"
"5105.P002","5105","P002"
"5105.P003","5105","P003"
"5109.P001","5109","P001"
"5109.P002","5109","P002"
"5109.P003","5109","P003"
"5110.P001","5110","P001"
"5110.P002","5110","P002"
"5110.P003","5110","P003"
"5111.P001","5111","P001"
"5111.P002","5111","P002"
"5111.P003","5111","P003"
"5114.P001","5114","P001"
"5114.P002","5114","P002"
"5114.P003","5114","P003"
"5115.P001","5115","P001"
"5115.P002","5115","P002"
"5115.P003","5115","P003"
"5119.P001","5119","P001"
"5119.P002","5119","P002"
"5119.P003","5119","P003"
"5120.P001","5120","P001"
"5120.P002","5120","P002"
"5120.P003","5120","P003"
"5121.P001","5121","P001"
"5121.P002","5121","P002"
"5121.P003","5121","P003"
"5122.P001","5122","P001"
"5122.P002","5122","P002"
"5122.P003","5122","P003"
"5123.P001","5123","P001"
"5123.P002","5123","P002"
"5123.P003","5123","P003"
"5124.P001","5124","P001"
"5124.P002","5124","P002"
"5124.P003","5124","P003"
"5127.P001","5127","P001"
"5127.P002","5127","P002"
"5127.P003","5127","P003"
"5129.P001","5129","P001"
"5129.P002","5129","P002"
"5129.P003","5129","P003"
"5130.P001","5130","P001"
"5130.P002","5130","P002"
"5130.P003","5130","P003"
"5133.P001","5133","P001"
"5133.P002","5133","P002"
"5133.P003","5133","P003"
"5135.P001","5135","P001"
"5135.P002","5135","P002"
"5135.P003","5135","P003"
"5137.P001","5137","P001"
"5137.P002","5137","P002"
"5137.P003","5137","P003"
"5138.P001","5138","P001"
"5138.P002","5138","P002"
"5138.P003","5138","P003"
"5139.P001","5139","P001"
"5139.P002","5139","P002"
"5139.P003","5139","P003"
"5140.P001","5140","P001"
"5140.P002","5140","P002"
"5140.P003","5140","P003"
"5144.P001","5144","P001"
"5144.P002","5144","P002"
"5144.P003","5144","P003"
"5145.P001","5145","P001"
"5145.P002","5145","P002"
"5145.P003","5145","P003"
"5147.P001","5147","P001"
"5147.P002","5147","P002"
"5147.P003","5147","P003"
"5148.P001","5148","P001"
"5148.P002","5148","P002"
"5148.P003","5148","P003"
"5150.P001","5150","P001"
"5150.P002","5150","P002"
"5150.P003","5150","P003"
"5151.P001","5151","P001"
"5151.P002","5151","P002"
"5151.P003","5151","P003"
"5153.P001","5153","P001"
"5153.P002","5153","P002"
"5153.P003","5153","P003"
"5155.P001","5155","P001"
"5155.P002","5155","P002"
"5155.P003","5155","P003"
"5156.P001","5156","P001"
"5156.P002","5156","P002"
"5156.P003","5156","P003"
"5159.P001","5159","P001"
"5159.P002","5159","P002"
"5159.P003","5159","P003"
"5161.P001","5161","P001"
"5161.P002","5161","P002"
"5161.P003","5161","P003"
"5162.P001","5162","P001"
"5162.P002","5162","P002"
"5162.P003","5162","P003"
"5163.P001","5163","P001"
"5163.P002","5163","P002"
"5163.P003","5163","P003"
"5164.P001","5164","P001"
"5164.P002","5164","P002"
"5164.P003","5164","P003"
"5165.P001","5165","P001"
"5165.P002","5165","P002"
"5165.P003","5165","P003"
"5166.P001","5166","P001"
"5166.P002","5166","P002"
"5166.P003","5166","P003"
"5167.P001","5167","P001"
"5167.P002","5167","P002"
"5167.P003","5167","P003"
"5168.P001","5168","P001"
"5168.P002","5168","P002"
"5168.P003","5168","P003"
"5175.P001","5175","P001"
"5175.P002","5175","P002"
"5175.P003","5175","P003"
"5176.P001","5176","P001"
"5176.P002","5176","P002"
"5176.P003","5176","P003"
"5177.P001","5177","P001"
"5177.P002","5177","P002"
"5177.P003","5177","P003"
"5178.P001","5178","P001"
"5178.P002","5178","P002"
"5178.P003","5178","P003"
"5180.P001","5180","P001"
"5180.P002","5180","P002"
"5180.P003","5180","P003"
"5181.P001","5181","P001"
"5181.P002","5181","P002"
"5181.P003","5181","P003"
"5182.P001","5182","P001"
"5182.P002","5182","P002"
"5182.P003","5182","P003"
"5184.P001","5184","P001"
"5184.P002","5184","P002"
"5184.P003","5184","P003"
"5185.P001","5185","P001"
"5185.P002","5185","P002"
"5185.P003","5185","P003"
"5187.P001","5187","P001"
"5187.P002","5187","P002"
"5187.P003","5187","P003"
"5191.P001","5191","P001"
"5191.P002","5191","P002"
"5191.P003","5191","P003"
"5200.P001","5200","P001"
"5200.P002","5200","P002"
"5200.P003","5200","P003"
"5206.P001","5206","P001"
"5206.P002","5206","P002"
"5206.P003","5206","P003"
"5207.P001","5207","P001"
"5207.P002","5207","P002"
"5207.P003","5207","P003"
"5208.P001","5208","P001"
"5208.P002","5208","P002"
"5208.P003","5208","P003"
"5209.P001","5209","P001"
"5209.P002","5209","P002"
"5209.P003","5209","P003"
"5211.P001","5211","P001"
"5211.P002","5211","P002"
"5211.P003","5211","P003"
"5212.P001","5212","P001"
"5212.P002","5212","P002"
"5212.P003","5212","P003"
"5215.P001","5215","P001"
"5215.P002","5215","P002"
"5215.P003","5215","P003"
"5216.P001","5216","P001"
"5216.P002","5216","P002"
"5216.P003","5216","P003"
"5217.P001","5217","P001"
"5217.P002","5217","P002"
"5217.P003","5217","P003"
"5220.P001","5220","P001"
"5220.P002","5220","P002"
"5220.P003","5220","P003"
"5223.P001","5223","P001"
"5223.P002","5223","P002"
"5223.P003","5223","P003"
"5225.P001","5225","P001"
"5225.P002","5225","P002"
"5225.P003","5225","P003"
"5227.P001","5227","P001"
"5227.P002","5227","P002"
"5227.P003","5227","P003"
"5230.P001","5230","P001"
"5230.P002","5230","P002"
"5230.P003","5230","P003"
"5231.P001","5231","P001"
"5231.P002","5231","P002"
"5231.P003","5231","P003"
"5235.P001","5235","P001"
"5235.P002","5235","P002"
"5235.P003","5235","P003"
"5239.P001","5239","P001"
"5239.P002","5239","P002"
"5239.P003","5239","P003"
"5240.P001","5240","P001"
"5240.P002","5240","P002"
"5240.P003","5240","P003"
"5242.P001","5242","P001"
"5242.P002","5242","P002"
"5242.P003","5242","P003"
"5246.P001","5246","P001"
"5246.P002","5246","P002"
"5246.P003","5246","P003"
"5248.P001","5248","P001"
"5248.P002","5248","P002"
"5248.P003","5248","P003"
"5251.P001","5251","P001"
"5251.P002","5251","P002"
"5251.P003","5251","P003"
"5252.P001","5252","P001"
"5252.P002","5252","P002"
"5252.P003","5252","P003"
"5253.P001","5253","P001"
"5253.P002","5253","P002"
"5253.P003","5253","P003"
"5257.P001","5257","P001"
"5257.P002","5257","P002"
"5257.P003","5257","P003"
"5262.P001","5262","P001"
"5262.P002","5262","P002"
"5262.P003","5262","P003"
"5263.P001","5263","P001"
"5263.P002","5263","P002"
"5263.P003","5263","P003"
"5265.P001","5265","P001"
"5265.P002","5265","P002"
"5265.P003","5265","P003"
"5266.P001","5266","P001"
"5266.P002","5266","P002"
"5266.P003","5266","P003"
"5272.P001","5272","P001"
"5272.P002","5272","P002"
"5272.P003","5272","P003"
"5273.P001","5273","P001"
"5273.P002","5273","P002"
"5273.P003","5273","P003"
"5274.P001","5274","P001"
"5274.P002","5274","P002"
"5274.P003","5274","P003"
"5276.P001","5276","P001"
"5276.P002","5276","P002"
"5276.P003","5276","P003"
"5277.P001","5277","P001"
"5277.P002","5277","P002"
"5277.P003","5277","P003"
"5278.P001","5278","P001"
"5278.P002","5278","P002"
"5278.P003","5278","P003"
"5281.P001","5281","P001"
"5281.P002","5281","P002"
"5281.P003","5281","P003"
