"ClipID","EventID","INSTANCE_TYPE","SYNOPSIS","GENRE","TOPIC","SCENE","OBJECTS","ACTIVITIES","INSTANCE_VARIETY","INSTANCE_COMPLEXITY","AUDIO_EVIDENCE","TEXT_EVIDENCE","NON_ENG_SPEECH","NON_ENG_TEXT"
"5103","NULL","NULL","A man and a boy prepare a plot of dirt for planting flowers.","Home Video","NATURE","","","","","","","","",""
"5104","NULL","NULL","People playing around on segways","Home Video","VEHICLES","","","","","","","","",""
"5106","NULL","NULL","People riding on segways for a tour","Home Video","VEHICLES","","","","","","","","",""
"5113","NULL","NULL","cleaning and repairing tilework","Amateur Footage","CONSTRUCTION/HOME REPAIR","","","","","","","","",""
"5116","NULL","NULL","a little boy waters plants and flowers","Home Video","NATURE","","","","","","","","",""
"5131","NULL","NULL","A little girl pours water on the ground and gives gardening tips.","Interview","NATURE","","","","","","","","",""
"5132","NULL","NULL","A man plays with a toy flying machine.","Amateur Footage","VEHICLES","","","","","","","","",""
"5134","NULL","NULL","A graduation party.","Amateur Footage","CELEBRATION","","","","","","","","",""
"5136","NULL","NULL","A woman plants potatoes in the dirt","Home Video","NATURE","","","","","","","","",""
"5142","NULL","NULL","A perty.","Amateur Footage","CELEBRATION","","","","","","","","",""
"5143","NULL","NULL","Going food shopping and cooking","Home Video","FOOD & DRINK","","","","","","","","",""
"5146","NULL","NULL","A graduation party held outdoors.","Amateur Footage","CELEBRATION","","","","","","","","",""
"5152","NULL","NULL","Buying wheat","Home Video","SHOPPING","","","","","","","","",""
"5154","NULL","NULL","A group of people dancing.","Amateur Footage","DANCE","","","","","","","","",""
"5157","NULL","NULL","A bar Mitzvah celebration.","Amateur Footage","CELEBRATION","","","","","","","","",""
"5169","NULL","NULL","Just another Sunday at the donut shop.","Video Blog","INDOOR ACTIVITIES","","","","","","","","",""
"5171","NULL","NULL","A motorcycle being delivered to a customer.","Amateur Footage","OUTDOOR ACTIVITIES","","","","","","","","",""
"5172","NULL","NULL","People dressed up in costumes jousting, then stick fighting.","Amateur Footage","COMPETITION","","","","","","","","",""
"5174","NULL","NULL","A boy and a woman blow bubbles, then the boy plays with a shovel.","Home Video","CHILDREN","","","","","","","","",""
"5179","NULL","NULL","A little girl plays with a giraffe shaped floatation device","Home Video","CHILDREN","","","","","","","","",""
"5186","NULL","NULL","Children plant and water plants in a flower bed.","Amateur Footage","NATURE","","","","","","","","",""
"5188","NULL","NULL","A woman works in a garden and talks about making art.","Amateur Footage","NATURE","","","","","","","","",""
"5189","NULL","NULL","A joke about gardening.","Amateur Footage","COMEDY","","","","","","","","",""
"5190","NULL","NULL","A little kid plays with a shovel and talks to the camera.","Home Video","CHILDREN","","","","","","","","",""
"5192","NULL","NULL","A man talks about gardening.","Interview","UNKNOWN","","","","","","","","",""
"5193","NULL","NULL","A man and a little girl move plants around a yard.","Home Video","NATURE","","","","","","","","",""
"5194","NULL","NULL","A little boy plays in dirt with a shovel.","Home Video","NATURE","","","","","","","","",""
"5196","NULL","NULL","A child waters plants","Home Video","NATURE","","","","","","","","",""
"5197","NULL","NULL","A child waters plants with a hose","Home Video","NATURE","","","","","","","","",""
"5198","NULL","NULL","Children garden in plots","Interview","NATURE","","","","","","","","",""
"5199","NULL","NULL","A man sings on a stage","Performance","PERFORMANCE","","","","","","","","",""
"5202","NULL","NULL","children sing during a graduation ceremony","Amateur Footage","PERFORMANCE","","","","","","","","",""
"5203","NULL","NULL","A woman plays the piano and a dog sings along","Home Video","PERFORMANCE","","","","","","","","",""
"5204","NULL","NULL","A little girl sings the alphabet song","Home Video","PERFORMANCE","","","","","","","","",""
"5205","NULL","NULL","children sing and play drums","Amateur Footage","PERFORMANCE","","","","","","","","",""
"5210","NULL","NULL","Children sing and dance","Performance","PERFORMANCE","","","","","","","","",""
"5213","NULL","NULL","Time-lapse footage of a man cleaning a room.","Home Video","INDOOR ACTIVITIES","","","","","","","","",""
"5214","NULL","NULL","Time-lapse footage of a man cleaning up several rooms.","Home Video","INDOOR ACTIVITIES","","","","","","","","",""
"5218","NULL","NULL","Time-lapse footage of someone cleaning windows.","Home Video","INDOOR ACTIVITIES","","","","","","","","",""
"5221","NULL","NULL","Woman gives knitting tips.","Home Video","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"5222","NULL","NULL","Someone typing on a computer keyboard.","Home Video","INDOOR ACTIVITIES","","","","","","","","",""
"5226","NULL","NULL","A baby playing with water outside.","Home Video","CHILDREN","","","","","","","","",""
"5228","NULL","NULL","A baby is trying to eat out of a bowl with a spoon.","Home Video","CHILDREN","","","","","","","","",""
"5229","NULL","NULL","A baby climbs up stairs and crawls along the floor.","Home Video","CHILDREN","","","","","","","","",""
"5232","NULL","NULL","Two teens paint.","Home Video","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"5233","NULL","NULL","A baby plays with a ball","Home Video","CHILDREN","","","","","","","","",""
"5234","NULL","NULL","Two children and a baby bounce up and down on a trampoline.","Home Video","CHILDREN","","","","","","","","",""
"5237","NULL","NULL","A baby is playing with blocks","Home Video","CHILDREN","","","","","","","","",""
"5238","NULL","NULL","Two children are jumping up and down on a bed.","Home Video","CHILDREN","","","","","","","","",""
"5241","NULL","NULL","Christmas tree shopping","Home Video","SHOPPING","","","","","","","","",""
"5243","NULL","NULL","Christmas tree shopping","Home Video","SHOPPING","","","","","","","","",""
"5244","NULL","NULL","Last minute Christmas shopping","Home Video","SHOPPING","","","","","","","","",""
"5245","NULL","NULL","Christmas shopping at the mall","Home Video","SHOPPING","","","","","","","","",""
"5254","NULL","NULL","Christmas shopping at the mall","Home Video","SHOPPING","","","","","","","","",""
"5258","NULL","NULL","Buying milk in China","Home Video","SHOPPING","","","","","","","","",""
"5259","NULL","NULL","Buying octopus in Seoul","Home Video","SHOPPING","","","","","","","","",""
"5260","NULL","NULL","Bike riding and doing tricks","Home Video","VEHICLES","","","","","","","","",""
"5261","NULL","NULL","Volleyball game","Home Video","SPORTS","","","","","","","","",""
"5267","NULL","NULL","Volleyball game","Home Video","SPORTS","","","","","","","","",""
"5268","NULL","NULL","A woman loads a dumster with the debris from demolition","Home Video","CONSTRUCTION/HOME REPAIR","","","","","","","","",""
"5270","NULL","NULL","People work on a construction site","Amateur Footage","CONSTRUCTION/HOME REPAIR","","","","","","","","",""
"5271","NULL","NULL","A construction worker discusses the progress of construction of a building.","Amateur Footage","CONSTRUCTION/HOME REPAIR","","","","","","","","",""
"5275","NULL","NULL","men work on a construction site","Amateur Footage","CONSTRUCTION/HOME REPAIR","","","","","","","","",""
"5279","NULL","NULL","a time lapse video showing the construction of a cabin","Amateur Footage","CONSTRUCTION/HOME REPAIR","","","","","","","","",""
"5280","NULL","NULL","demolition taking place at a construction site","Amateur Footage","CONSTRUCTION/HOME REPAIR","","","","","","","","",""
"5282","NULL","NULL","A large building under construction","Demonstration","CONSTRUCTION/HOME REPAIR","","","","","","","","",""
"5284","NULL","NULL","time lapse video of a small house being built in a single day","Amateur Footage","CONSTRUCTION/HOME REPAIR","","","","","","","","",""
"5286","NULL","NULL","A crew breaks up pavement","Amateur Footage","CONSTRUCTION/HOME REPAIR","","","","","","","","",""
"5287","NULL","NULL","time lapse video of two construction sites.","Amateur Footage","CONSTRUCTION/HOME REPAIR","","","","","","","","",""
"5288","NULL","NULL","Group of women in jewelry making class.","Home Video","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"5295","NULL","NULL","A man gives a lecture to the camera about conversations and communication.","Home Video","INFORMATIVE","","","","","","","","",""
"5300","NULL","NULL","A man gives a quick tutorial on how to pronounce the 'l' phoneme.","Amateur Footage","INFORMATIVE","","","","","","","","",""
"5305","NULL","NULL","An animal rights activists gives a lecture/presentation.","Amateur Footage","INFORMATIVE","","","","","","","","",""
"5306","NULL","NULL","People playing volleyball","Home Video","SPORTS","","","","","","","","",""
"5307","NULL","NULL","People practicing volleyball","Home Video","SPORTS","","","","","","","","",""
"5308","NULL","NULL","A teacher correctas a student on how to play the sleigh bells correctly.","Amateur Footage","INFORMATIVE","","","","","","","","",""
"5310","NULL","NULL","Live performance of a band.","Amateur Footage","NATURE","","","","","","","","",""
"5313","NULL","NULL","Playing basketball","Home Video","SPORTS","","","","","","","","",""
"5314","NULL","NULL","Timelapse of a basketball game","Home Video","SPORTS","","","","","","","","",""
"5315","NULL","NULL","Playing basketball","Home Video","SPORTS","","","","","","","","",""
"5316","NULL","NULL","Playing basketball","Home Video","SPORTS","","","","","","","","",""
"5317","NULL","NULL","Girls playing basketball","Home Video","SPORTS","","","","","","","","",""
"5320","NULL","NULL","People playing basketball","Home Video","SPORTS","","","","","","","","",""
"5332","NULL","NULL","A woman prepares to give a toast at a wedding reception.","Home Video","CELEBRATION","","","","","","","","",""
"5335","NULL","NULL","A man gives a presentation on a metaphor.","Home Video","INFORMATIVE","","","","","","","","",""
"5356","NULL","NULL","Person on a segway","Home Video","VEHICLES","","","","","","","","",""
"5367","NULL","NULL","Person on a segway","Home Video","VEHICLES","","","","","","","","",""
"5368","NULL","NULL","People riding segways","Home Video","VEHICLES","","","","","","","","",""
"5383","NULL","NULL","a bride and groom dance at a wedding reception","Home Video","CELEBRATION","","","","","","","","",""
"5384","NULL","NULL","Person learning to ride a segway","Home Video","VEHICLES","","","","","","","","",""
"5385","NULL","NULL","Learning to ride a segway","Home Video","VEHICLES","","","","","","","","",""
"5386","NULL","NULL","crowd cheers as soccer team wins match and championship","Home Video","CELEBRATION","","","","","","","","",""
"5387","NULL","NULL","rugby team wins a championship and celebrates afterwards","Home Video","CELEBRATION","","","","","","","","",""
"5394","NULL","NULL","a child's 5th birthday party","Home Video","CELEBRATION","","","","","","","","",""
"5406","NULL","NULL","man pole vaults into bushes","Home Video","SPORTS","","","","","","","","",""
"5407","NULL","NULL","Home made performance art video.","Home Video","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"5409","NULL","NULL","footage of high school athletes pole vaulting in gymnasium","Home Video","SPORTS","","","","","","","","",""
"5413","NULL","NULL","A woman is interviewed about having her home repaired and painted","Amateur Footage","CONSTRUCTION/HOME REPAIR","","","","","","","","",""
"5415","NULL","NULL","Workers paint and repair a home","Amateur Footage","CONSTRUCTION/HOME REPAIR","","","","","","","","",""
"5416","NULL","NULL","Performance art.","Home Video","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"5418","NULL","NULL","Chinese street performance art.","Home Video","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"5419","NULL","NULL","A man repairs a fenc post with cement","Amateur Footage","CONSTRUCTION/HOME REPAIR","","","","","","","","",""
"5420","NULL","NULL","a man runs on a trail as a woman bicycles","Home Video","UNKNOWN","","","","","","","","",""
"5424","NULL","NULL","Woman makes an odd craft.","Home Video","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"5426","NULL","NULL","Knitting.","Home Video","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"5431","NULL","NULL","Group of people hiking.","Home Video","NATURE","","","","","","","","",""
"5432","NULL","NULL","People hiking.","Home Video","NATURE","","","","","","","","",""
"5441","NULL","NULL","A man demonstrates very heavy bench presses","Amateur Footage","SPORTS","","","","","","","","",""
"5443","NULL","NULL","A man does a bench press with chains and a board","Amateur Footage","SPORTS","","","","","","","","",""
"5450","NULL","NULL","Riding segways for a tour of Florence","Home Video","VEHICLES","","","","","","","","",""
"5455","NULL","NULL","Children playing basketball","Home Video","SPORTS","","","","","","","","",""
"5456","NULL","NULL","Playing basketball","Home Video","SPORTS","","","","","","","","",""
"5462","NULL","NULL","Playing volleyball","Home Video","SPORTS","","","","","","","","",""
"5463","NULL","NULL","Children sing as part of a performance. They are dressed as pirates.","Amateur Footage","PERFORMANCE","","","","","","","","",""
"5468","NULL","NULL","Three men and a woman perform a song in a musical","Performance","PERFORMANCE","","","","","","","","",""
"5473","NULL","NULL","Two people attempt a 'Beaver Dance' to celebrate Canada Day","Amateur Footage","DANCE","","","","","","","","",""
"5475","NULL","NULL","A group performs a Michael Jackson tribute dance for Canada Day in Toronto's Dundas square","Demonstration","DANCE","","","","","","","","",""
"5478","NULL","NULL","A member of a famous Toronto breakdancing group promotes breakdancing.","Demonstration","DANCE","","","","","","","","",""
"5479","NULL","NULL","Dancers rehears","Amateur Footage","DANCE","","","","","","","","",""
"5480","NULL","NULL","A group dances in a parade","Amateur Footage","DANCE","","","","","","","","",""
"5481","NULL","NULL","Footage of a math classroom full of children with a teacher writing on a blackboard.","Amateur Footage","INFORMATIVE","","","","","","","","",""
"5491","NULL","NULL","A young man gives a speech to the camera about the health benefits of wine.","Home Video","INFORMATIVE","","","","","","","","",""
"5493","NULL","NULL","A young woman gives a speech in a living room on the subject of herbal medicine.","Home Video","INFORMATIVE","","","","","","","","",""
"5497","NULL","NULL","A young woman gives a lecture on meditation, in six stages.","Home Video","INFORMATIVE","","","","","","","","",""
"5499","NULL","NULL","A woman gives a presentation in a living room about childhood obesity.","Home Video","INFORMATIVE","","","","","","","","",""
"5501","NULL","NULL","A young woman gives a lecture about drunk driving.","Home Video","INFORMATIVE","","","","","","","","",""
"5502","NULL","NULL","A woman gives a lecture to the camera on the dangers of smoking cigarettes.","Home Video","INFORMATIVE","","","","","","","","",""
"5503","NULL","NULL","A young woman gives a lecture to the camera about Spanglish.","Amateur Footage","INFORMATIVE","","","","","","","","",""
"5506","NULL","NULL","People participate in a christmas themed musical","Performance","PERFORMANCE","","","","","","","","",""
"5511","NULL","NULL","People perform on stage","Performance","PERFORMANCE","","","","","","","","",""
"5513","NULL","NULL","Men and women sing and dance on stage in period costumes. There are interviews with people involved in the production.","Performance","PERFORMANCE","","","","","","","","",""
"5514","NULL","NULL","Women dance with fans while a man sings","Performance","PERFORMANCE","","","","","","","","",""
"5518","NULL","NULL","Children perform on string instruments","Performance","PERFORMANCE","","","","","","","","",""
"5521","NULL","NULL","A girl eats candy","Amateur Footage","FOOD & DRINK","","","","","","","","",""
"5529","NULL","NULL","A little boy picks out candy to eat","Home Video","CHILDREN","","","","","","","","",""
"5532","NULL","NULL","Footage fo two children playing inside a house.","Home Video","CHILDREN","","","","","","","","",""
"5533","NULL","NULL","Footage of a little girl doing various things like eating and playing instruments.","Home Video","CHILDREN","","","","","","","","",""
"5534","NULL","NULL","Two small children are playing with each other in the kitchen.","Home Video","CHILDREN","","","","","","","","",""
"5537","NULL","NULL","A group of children are playing on a beach near a body of water.","Amateur Footage","CHILDREN","","","","","","","","",""
"5538","NULL","NULL","A small child is making funny noises for the camera.","Home Video","CHILDREN","","","","","","","","",""
"5539","NULL","NULL","A little girl is playing in a sandbox outside.","Home Video","CHILDREN","","","","","","","","",""
"5540","NULL","NULL","A baby is swinging on a swingset and laughing.","Home Video","CHILDREN","","","","","","","","",""
"5542","NULL","NULL","A group of musicians perform a piece of music, while a woman dances for an audience.","Performance","MUSIC","","","","","","","","",""
"5544","NULL","NULL","Two guys are practicing music in a bedroom.","Home Video","MUSIC","","","","","","","","",""
"5548","NULL","NULL","A man and woman perform a song on stage at an event, for an audience.","Amateur Footage","MUSIC","","","","","","","","",""
"5549","NULL","NULL","Two guys perform a song on bass and guitar.","Amateur Footage","MUSIC","","","","","","","","",""
"5550","NULL","NULL","A man is singing a song on a stage, along to pre-recorded music.","Amateur Footage","MUSIC","","","","","","","","",""
"5556","NULL","NULL","A group of men perform a song for an audience by singing and playing guitars.","Performance","MUSIC","","","","","","","","",""
"5571","NULL","NULL","break dancing in Philadelphia's Love Park.","Amateur Footage","DANCE","","","","","","","","",""
"5578","NULL","NULL","Two boys dancing","Amateur Footage","CELEBRATION","","","","","","","","",""
"5580","NULL","NULL","footage of people partying with adult beverages","Amateur Footage","CELEBRATION","","","","","","","","",""
"5581","NULL","NULL","Footage of a group of girls in matching outfits doing synchronized dancing","Amateur Footage","CELEBRATION","","","","","","","","",""
"5582","NULL","NULL","footage of people singing  and watching fireworks","Amateur Footage","CELEBRATION","","","","","","","","",""
"5583","NULL","NULL","people watching fireworks from a parking lot","Amateur Footage","CELEBRATION","","","","","","","","",""
"5586","NULL","NULL","footage of fireworks and the back of someone's head who is watching them with the sound of people cheering","Amateur Footage","CELEBRATION","","","","","","","","",""
"5589","NULL","NULL","A droup breakdances","Demonstration","DANCE","","","","","","","","",""
"5590","NULL","NULL","people singing at a celebration","Amateur Footage","CELEBRATION","","","","","","","","",""
"5591","NULL","NULL","a man breakdances","Amateur Footage","DANCE","","","","","","","","",""
"5594","NULL","NULL","someone in a tank crushes a car with an audience watching and cheering","Amateur Footage","CELEBRATION","","","","","","","","",""
"5600","NULL","NULL","Footage of a beginning breakdance class","Amateur Footage","DANCE","","","","","","","","",""
"5603","NULL","NULL","children dancing at a christmas party","Amateur Footage","CELEBRATION","","","","","","","","",""
"5604","NULL","NULL","a group demonstrates its breakdancing talents","Demonstration","DANCE","","","","","","","","",""
"5605","NULL","NULL","a man talks into a microphone at a christmas party","Amateur Footage","CELEBRATION","","","","","","","","",""
"5606","NULL","NULL","A man demonstrates his breakdancing talent","Demonstration","DANCE","","","","","","","","",""
"5607","NULL","NULL","people participating in a hotdog eating contest","Amateur Footage","COMPETITION","","","","","","","","",""
"5608","NULL","NULL","silent footage of people dancing at a party","Amateur Footage","CELEBRATION","","","","","","","","",""
"5615","NULL","NULL","children dance and sing wearing christmas attire","Amateur Footage","CELEBRATION","","","","","","","","",""
"5616","NULL","NULL","two people engaging in an eating contest","Amateur Footage","COMPETITION","","","","","","","","",""
"5617","NULL","NULL","footage of people in matching outfits doing a synchronized dance outdoors","Amateur Footage","CELEBRATION","","","","","","","","",""
"5621","NULL","NULL","A band breakdances before their gig","Amateur Footage","DANCE","","","","","","","","",""
"5622","NULL","NULL","a man dances with glow sticks at a party","Amateur Footage","CELEBRATION","","","","","","","","",""
"5623","NULL","NULL","people participating in an eating contest","Amateur Footage","COMPETITION","","","","","","","","",""
"5624","NULL","NULL","a freindly competition over breakdance moves","Amateur Footage","DANCE","","","","","","","","",""
"5626","NULL","NULL","breakdancing in Barcelona","Amateur Footage","DANCE","","","","","","","","",""
"5628","NULL","NULL","people participating in various eating contests","Amateur Footage","COMPETITION","","","","","","","","",""
"5631","NULL","NULL","a man cuts a branch with a chainsaw","Amateur Footage","OUTDOOR ACTIVITIES","","","","","","","","",""
"5632","NULL","NULL","people participating in an eating contest","Amateur Footage","COMPETITION","","","","","","","","",""
"5633","NULL","NULL","a man unsuccessfully demonstrates how to exorcise a chainsaw","Amateur Footage","OUTDOOR ACTIVITIES","","","","","","","","",""
"5635","NULL","NULL","people participating in a flauta eating contest","Amateur Footage","COMPETITION","","","","","","","","",""
"5637","NULL","NULL","A breakdancing competition","Amateur Footage","DANCE","","","","","","","","",""
"5640","NULL","NULL","A man breakdances","Amateur Footage","DANCE","","","","","","","","",""
"5642","NULL","NULL","a man chops a log with an axe","Amateur Footage","OUTDOOR ACTIVITIES","","","","","","","","",""
"5650","NULL","NULL","people working in a glass blowing workshop","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"5652","NULL","NULL","a female working with glass in a glass studio","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"5653","NULL","NULL","A bodybuilder demonstrates his back workout.","Amateur Footage","SPORTS","","","","","","","","",""
"5656","NULL","NULL","a man works with red glass and shapes it into a horse","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"5657","NULL","NULL","a female works with glass and a torch","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"5658","NULL","NULL","a female works with a torch and shapes glass","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"5660","NULL","NULL","a man working with glass in a kiln","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"5669","NULL","NULL","a child gets a spider painted on it's face","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"5670","NULL","NULL","a child gets it's face painted","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"5671","NULL","NULL","a girl gets her face painted","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"5672","NULL","NULL","a girl with a painted face gets some dots added","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"5675","NULL","NULL","a boy gets his face painted by a female","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"5676","NULL","NULL","a boy gets his face painted like a tiger","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"5678","NULL","NULL","a male gets his face painted like a skeleton by a female","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"5680","NULL","NULL","a man gets his face painted after losing a bet","Amateur Footage","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"5681","NULL","NULL","a girl plays the violin for a recital","Amateur Footage","MUSIC","","","","","","","","",""
"5682","NULL","NULL","a girl plays the piano at a recital","Amateur Footage","MUSIC","","","","","","","","",""
"5683","NULL","NULL","a boy performs on cello accompanied by a woman on piano at a recital","Amateur Footage","MUSIC","","","","","","","","",""
"5685","NULL","NULL","two boys perform a duet on piano at a recital","Amateur Footage","MUSIC","","","","","","","","",""
"5686","NULL","NULL","a boy performs on piano at a recital","Amateur Footage","MUSIC","","","","","","","","",""
"5687","NULL","NULL","a boy and a man play a duet on keyboard at a recital","Amateur Footage","MUSIC","","","","","","","","",""
"5688","NULL","NULL","a girl plays piano at a recital","Amateur Footage","MUSIC","","","","","","","","",""
"5690","NULL","NULL","a boy plays the piano at a recital","Amateur Footage","MUSIC","","","","","","","","",""
"5700","NULL","NULL","people participate in a french fry eating contest","Amateur Footage","COMPETITION","","","","","","","","",""
"5704","NULL","NULL","children participating in an eating contest","Amateur Footage","COMPETITION","","","","","","","","",""
"5705","NULL","NULL","children participate in a watermelon eating contest","Amateur Footage","COMPETITION","","","","","","","","",""
"5706","NULL","NULL","people participate in an eating contest","Amateur Footage","COMPETITION","","","","","","","","",""
"5707","NULL","NULL","children participating in an eating contest","Amateur Footage","COMPETITION","","","","","","","","",""
"5708","NULL","NULL","people participate in an eating contest","Amateur Footage","COMPETITION","","","","","","","","",""
"5709","NULL","NULL","people riding horses","Amateur Footage","ANIMALS","","","","","","","","",""
"5711","NULL","NULL","person riding a bicycle and doing tricks","Amateur Footage","VEHICLES","","","","","","","","",""
"5713","NULL","NULL","man doing cartwheels","Amateur Footage","INDOOR ACTIVITIES","","","","","","","","",""
"5721","NULL","NULL","child telling a joke","Amateur Footage","COMEDY","","","","","","","","",""
"5723","NULL","NULL","person telling a knock knock joke","Amateur Footage","COMEDY","","","","","","","","",""
"5734","NULL","NULL","child tells a joke","Amateur Footage","COMEDY","","","","","","","","",""
"5742","NULL","NULL","person tells a joke","Amateur Footage","COMEDY","","","","","","","","",""
"5744","NULL","NULL","person telling a joke","Amateur Footage","COMEDY","","","","","","","","",""
"5745","NULL","NULL","children telling jokes","Amateur Footage","COMEDY","","","","","","","","",""
"5746","NULL","NULL","kid tells a joke","Amateur Footage","COMEDY","","","","","","","","",""
"5747","NULL","NULL","person telling a joke","Amateur Footage","COMEDY","","","","","","","","",""
"5749","NULL","NULL","two people fencing","Amateur Footage","INDOOR ACTIVITIES","","","","","","","","",""
"5750","NULL","NULL","two people fencing","Amateur Footage","INDOOR ACTIVITIES","","","","","","","","",""
"5751","NULL","NULL","people fencing","Amateur Footage","INDOOR ACTIVITIES","","","","","","","","",""
"5752","NULL","NULL","people fencing","Amateur Footage","INDOOR ACTIVITIES","","","","","","","","",""
"5755","NULL","NULL","people fencing","Amateur Footage","INDOOR ACTIVITIES","","","","","","","","",""
"5756","NULL","NULL","people learning fencing","Amateur Footage","INDOOR ACTIVITIES","","","","","","","","",""
"5757","NULL","NULL","people fencing","Amateur Footage","INDOOR ACTIVITIES","","","","","","","","",""
"5758","NULL","NULL","people fencing","Amateur Footage","INDOOR ACTIVITIES","","","","","","","","",""
"5759","NULL","NULL","a family celebrates their child's first birthday","Home Video","CHILDREN","","","","","","","","",""
"5760","NULL","NULL","a child with a breathing device opens a present","Home Video","CHILDREN","","","","","","","","",""
"5761","NULL","NULL","footage of a child's birthday party","Home Video","CHILDREN","","","","","","","","",""
"5762","NULL","NULL","a family celebrates their child's first birthday","Home Video","CHILDREN","","","","","","","","",""
"5763","NULL","NULL","a family celebrates the child's birthday","Home Video","CHILDREN","","","","","","","","",""
"5767","NULL","NULL","a parents sing the birthday song to their child","Home Video","CHILDREN","","","","","","","","",""
"5769","NULL","NULL","child opens a present","Home Video","CHILDREN","","","","","","","","",""
"5770","NULL","NULL","a family celebrates Violet's first birthday","Home Video","CHILDREN","","","","","","","","",""
"5773","NULL","NULL","a family sings the birthday song to Ella","Home Video","CHILDREN","","","","","","","","",""
"5775","NULL","NULL","a family celebrates Julia's first birthday","Home Video","CHILDREN","","","","","","","","",""
"5776","NULL","NULL","a family celebrates their child's birthday","Home Video","CHILDREN","","","","","","","","",""
"5777","NULL","NULL","Three adoloscents discuss which movies they like, and other topics surronding films.","Interview","INFORMATIVE","","","","","","","","",""
"5780","NULL","NULL","A yong man shows us around his house/apartment.","Home Video","INFORMATIVE","","","","","","","","",""
"5783","NULL","NULL","family sings the birthday song to a child","Home Video","CHILDREN","","","","","","","","",""
"5788","NULL","NULL","dark footage of a baby clapping","Home Video","CHILDREN","","","","","","","","",""
"5791","NULL","NULL","a child sits in a wagon and later eats birthday cake and plays with presents","Home Video","CHILDREN","","","","","","","","",""
"5797","NULL","NULL","two people jump on a springy surface outdoors","Amateur Footage","SPORTS","","","","","","","","",""
"5798","NULL","NULL","a person does a trick on his bike","Amateur Footage","SPORTS","","","","","","","","",""
"5803","NULL","NULL","a person handles a snake","Amateur Footage","ANIMALS","","","","","","","","",""
"5807","NULL","NULL","a snake climbs up a tree and back down","Amateur Footage","ANIMALS","","","","","","","","",""
"5809","NULL","NULL","a person handles a small snake and puts it in a pitcher before releasing it","Amateur Footage","ANIMALS","","","","","","","","",""
"5814","NULL","NULL","The tractor pull in a strongman competition","Amateur Footage","SPORTS","","","","","","","","",""
"5821","NULL","NULL","time lapse video of an artist painting","Demonstration","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"5823","NULL","NULL","an artist works on a sculpture","Demonstration","ARTS & CRAFTS & HOBBIES","","","","","","","","",""
"5827","NULL","NULL","a snake slithers toward a boy","Amateur Footage","ANIMALS","","","","","","","","",""
"5829","NULL","NULL","a snake crawls on a mans lap","Amateur Footage","ANIMALS","","","","","","","","",""
"5832","NULL","NULL","a few people handle a big yellow snake","Amateur Footage","ANIMALS","","","","","","","","",""
"5833","NULL","NULL","a child traces a live snake","Amateur Footage","ANIMALS","","","","","","","","",""
"5835","NULL","NULL","a lizard runs around a a guy picks it up","Amateur Footage","ANIMALS","","","","","","","","",""
"5839","NULL","NULL","a female shakes a bag into a container","Amateur Footage","ANIMALS","","","","","","","","",""
"5840","NULL","NULL","some males hold a lizard, put it on a skateboard, kill it accidentally, and bury it","Amateur Footage","ANIMALS","","","","","","","","",""
"5843","NULL","NULL","A man holds an alligator lizard","Amateur Footage","ANIMALS","","","","","","","","",""
"5845","NULL","NULL","an adult tries to show a child how to jump","Home Video","CHILDREN","","","","","","","","",""
"5846","NULL","NULL","a person does tricks with a skateboard on a trampoline","Amateur Footage","OUTDOOR ACTIVITIES","","","","","","","","",""
"5856","NULL","NULL","a video of a female slowly cutting and eating a males hair","Amateur Footage","GROOMING","","","","","","","","",""
"5857","NULL","NULL","a girl talks about getting her hair cut","Home Video","GROOMING","","","","","","","","",""
"5862","NULL","NULL","a child gets a hair cut with clippers","Home Video","GROOMING","","","","","","","","",""
"5868","NULL","NULL","two people get their hair cut in a kitchen with sped up video","Amateur Footage","GROOMING","","","","","","","","",""
