"TrialID","ClipID","EventID"
"3735.P001","3735","P001"
"3735.P002","3735","P002"
"3735.P003","3735","P003"
"3737.P001","3737","P001"
"3737.P002","3737","P002"
"3737.P003","3737","P003"
"3785.P001","3785","P001"
"3785.P002","3785","P002"
"3785.P003","3785","P003"
"4050.P001","4050","P001"
"4050.P002","4050","P002"
"4050.P003","4050","P003"
"4053.P001","4053","P001"
"4053.P002","4053","P002"
"4053.P003","4053","P003"
"4067.P001","4067","P001"
"4067.P002","4067","P002"
"4067.P003","4067","P003"
"4075.P001","4075","P001"
"4075.P002","4075","P002"
"4075.P003","4075","P003"
"4077.P001","4077","P001"
"4077.P002","4077","P002"
"4077.P003","4077","P003"
"4078.P001","4078","P001"
"4078.P002","4078","P002"
"4078.P003","4078","P003"
"4079.P001","4079","P001"
"4079.P002","4079","P002"
"4079.P003","4079","P003"
"4096.P001","4096","P001"
"4096.P002","4096","P002"
"4096.P003","4096","P003"
"4098.P001","4098","P001"
"4098.P002","4098","P002"
"4098.P003","4098","P003"
"4103.P001","4103","P001"
"4103.P002","4103","P002"
"4103.P003","4103","P003"
"4154.P001","4154","P001"
"4154.P002","4154","P002"
"4154.P003","4154","P003"
"4179.P001","4179","P001"
"4179.P002","4179","P002"
"4179.P003","4179","P003"
"4254.P001","4254","P001"
"4254.P002","4254","P002"
"4254.P003","4254","P003"
"4285.P001","4285","P001"
"4285.P002","4285","P002"
"4285.P003","4285","P003"
"4439.P001","4439","P001"
"4439.P002","4439","P002"
"4439.P003","4439","P003"
"4440.P001","4440","P001"
"4440.P002","4440","P002"
"4440.P003","4440","P003"
"4452.P001","4452","P001"
"4452.P002","4452","P002"
"4452.P003","4452","P003"
"4455.P001","4455","P001"
"4455.P002","4455","P002"
"4455.P003","4455","P003"
"4462.P001","4462","P001"
"4462.P002","4462","P002"
"4462.P003","4462","P003"
"4477.P001","4477","P001"
"4477.P002","4477","P002"
"4477.P003","4477","P003"
"4482.P001","4482","P001"
"4482.P002","4482","P002"
"4482.P003","4482","P003"
"4483.P001","4483","P001"
"4483.P002","4483","P002"
"4483.P003","4483","P003"
"4485.P001","4485","P001"
"4485.P002","4485","P002"
"4485.P003","4485","P003"
"4488.P001","4488","P001"
"4488.P002","4488","P002"
"4488.P003","4488","P003"
"4491.P001","4491","P001"
"4491.P002","4491","P002"
"4491.P003","4491","P003"
"4492.P001","4492","P001"
"4492.P002","4492","P002"
"4492.P003","4492","P003"
"4493.P001","4493","P001"
"4493.P002","4493","P002"
"4493.P003","4493","P003"
"4495.P001","4495","P001"
"4495.P002","4495","P002"
"4495.P003","4495","P003"
"4496.P001","4496","P001"
"4496.P002","4496","P002"
"4496.P003","4496","P003"
"4500.P001","4500","P001"
"4500.P002","4500","P002"
"4500.P003","4500","P003"
"4501.P001","4501","P001"
"4501.P002","4501","P002"
"4501.P003","4501","P003"
"4502.P001","4502","P001"
"4502.P002","4502","P002"
"4502.P003","4502","P003"
"4503.P001","4503","P001"
"4503.P002","4503","P002"
"4503.P003","4503","P003"
"4504.P001","4504","P001"
"4504.P002","4504","P002"
"4504.P003","4504","P003"
"4505.P001","4505","P001"
"4505.P002","4505","P002"
"4505.P003","4505","P003"
"4507.P001","4507","P001"
"4507.P002","4507","P002"
"4507.P003","4507","P003"
"4512.P001","4512","P001"
"4512.P002","4512","P002"
"4512.P003","4512","P003"
"4513.P001","4513","P001"
"4513.P002","4513","P002"
"4513.P003","4513","P003"
"4514.P001","4514","P001"
"4514.P002","4514","P002"
"4514.P003","4514","P003"
"4516.P001","4516","P001"
"4516.P002","4516","P002"
"4516.P003","4516","P003"
"4517.P001","4517","P001"
"4517.P002","4517","P002"
"4517.P003","4517","P003"
"4520.P001","4520","P001"
"4520.P002","4520","P002"
"4520.P003","4520","P003"
"4521.P001","4521","P001"
"4521.P002","4521","P002"
"4521.P003","4521","P003"
"4522.P001","4522","P001"
"4522.P002","4522","P002"
"4522.P003","4522","P003"
"4523.P001","4523","P001"
"4523.P002","4523","P002"
"4523.P003","4523","P003"
"4524.P001","4524","P001"
"4524.P002","4524","P002"
"4524.P003","4524","P003"
"4525.P001","4525","P001"
"4525.P002","4525","P002"
"4525.P003","4525","P003"
"4527.P001","4527","P001"
"4527.P002","4527","P002"
"4527.P003","4527","P003"
"4531.P001","4531","P001"
"4531.P002","4531","P002"
"4531.P003","4531","P003"
"4532.P001","4532","P001"
"4532.P002","4532","P002"
"4532.P003","4532","P003"
"4533.P001","4533","P001"
"4533.P002","4533","P002"
"4533.P003","4533","P003"
"4535.P001","4535","P001"
"4535.P002","4535","P002"
"4535.P003","4535","P003"
"4538.P001","4538","P001"
"4538.P002","4538","P002"
"4538.P003","4538","P003"
"4540.P001","4540","P001"
"4540.P002","4540","P002"
"4540.P003","4540","P003"
"4541.P001","4541","P001"
"4541.P002","4541","P002"
"4541.P003","4541","P003"
"4543.P001","4543","P001"
"4543.P002","4543","P002"
"4543.P003","4543","P003"
"4544.P001","4544","P001"
"4544.P002","4544","P002"
"4544.P003","4544","P003"
"4547.P001","4547","P001"
"4547.P002","4547","P002"
"4547.P003","4547","P003"
"4551.P001","4551","P001"
"4551.P002","4551","P002"
"4551.P003","4551","P003"
"4554.P001","4554","P001"
"4554.P002","4554","P002"
"4554.P003","4554","P003"
"4555.P001","4555","P001"
"4555.P002","4555","P002"
"4555.P003","4555","P003"
"4556.P001","4556","P001"
"4556.P002","4556","P002"
"4556.P003","4556","P003"
"4557.P001","4557","P001"
"4557.P002","4557","P002"
"4557.P003","4557","P003"
"4562.P001","4562","P001"
"4562.P002","4562","P002"
"4562.P003","4562","P003"
"4564.P001","4564","P001"
"4564.P002","4564","P002"
"4564.P003","4564","P003"
"4565.P001","4565","P001"
"4565.P002","4565","P002"
"4565.P003","4565","P003"
"4566.P001","4566","P001"
"4566.P002","4566","P002"
"4566.P003","4566","P003"
"4569.P001","4569","P001"
"4569.P002","4569","P002"
"4569.P003","4569","P003"
"4572.P001","4572","P001"
"4572.P002","4572","P002"
"4572.P003","4572","P003"
"4573.P001","4573","P001"
"4573.P002","4573","P002"
"4573.P003","4573","P003"
"4575.P001","4575","P001"
"4575.P002","4575","P002"
"4575.P003","4575","P003"
"4576.P001","4576","P001"
"4576.P002","4576","P002"
"4576.P003","4576","P003"
"4577.P001","4577","P001"
"4577.P002","4577","P002"
"4577.P003","4577","P003"
"4579.P001","4579","P001"
"4579.P002","4579","P002"
"4579.P003","4579","P003"
"4580.P001","4580","P001"
"4580.P002","4580","P002"
"4580.P003","4580","P003"
"4581.P001","4581","P001"
"4581.P002","4581","P002"
"4581.P003","4581","P003"
"4582.P001","4582","P001"
"4582.P002","4582","P002"
"4582.P003","4582","P003"
"4585.P001","4585","P001"
"4585.P002","4585","P002"
"4585.P003","4585","P003"
"4586.P001","4586","P001"
"4586.P002","4586","P002"
"4586.P003","4586","P003"
"4588.P001","4588","P001"
"4588.P002","4588","P002"
"4588.P003","4588","P003"
"4591.P001","4591","P001"
"4591.P002","4591","P002"
"4591.P003","4591","P003"
"4593.P001","4593","P001"
"4593.P002","4593","P002"
"4593.P003","4593","P003"
"4596.P001","4596","P001"
"4596.P002","4596","P002"
"4596.P003","4596","P003"
"4605.P001","4605","P001"
"4605.P002","4605","P002"
"4605.P003","4605","P003"
"4607.P001","4607","P001"
"4607.P002","4607","P002"
"4607.P003","4607","P003"
"4612.P001","4612","P001"
"4612.P002","4612","P002"
"4612.P003","4612","P003"
"4613.P001","4613","P001"
"4613.P002","4613","P002"
"4613.P003","4613","P003"
"4614.P001","4614","P001"
"4614.P002","4614","P002"
"4614.P003","4614","P003"
"4616.P001","4616","P001"
"4616.P002","4616","P002"
"4616.P003","4616","P003"
"4622.P001","4622","P001"
"4622.P002","4622","P002"
"4622.P003","4622","P003"
"4623.P001","4623","P001"
"4623.P002","4623","P002"
"4623.P003","4623","P003"
"4631.P001","4631","P001"
"4631.P002","4631","P002"
"4631.P003","4631","P003"
"4632.P001","4632","P001"
"4632.P002","4632","P002"
"4632.P003","4632","P003"
"4633.P001","4633","P001"
"4633.P002","4633","P002"
"4633.P003","4633","P003"
"4634.P001","4634","P001"
"4634.P002","4634","P002"
"4634.P003","4634","P003"
"4637.P001","4637","P001"
"4637.P002","4637","P002"
"4637.P003","4637","P003"
"4638.P001","4638","P001"
"4638.P002","4638","P002"
"4638.P003","4638","P003"
"4639.P001","4639","P001"
"4639.P002","4639","P002"
"4639.P003","4639","P003"
"4640.P001","4640","P001"
"4640.P002","4640","P002"
"4640.P003","4640","P003"
"4641.P001","4641","P001"
"4641.P002","4641","P002"
"4641.P003","4641","P003"
"4649.P001","4649","P001"
"4649.P002","4649","P002"
"4649.P003","4649","P003"
"4650.P001","4650","P001"
"4650.P002","4650","P002"
"4650.P003","4650","P003"
"4651.P001","4651","P001"
"4651.P002","4651","P002"
"4651.P003","4651","P003"
"4652.P001","4652","P001"
"4652.P002","4652","P002"
"4652.P003","4652","P003"
"4657.P001","4657","P001"
"4657.P002","4657","P002"
"4657.P003","4657","P003"
"4658.P001","4658","P001"
"4658.P002","4658","P002"
"4658.P003","4658","P003"
"4660.P001","4660","P001"
"4660.P002","4660","P002"
"4660.P003","4660","P003"
"4662.P001","4662","P001"
"4662.P002","4662","P002"
"4662.P003","4662","P003"
"4663.P001","4663","P001"
"4663.P002","4663","P002"
"4663.P003","4663","P003"
"4666.P001","4666","P001"
"4666.P002","4666","P002"
"4666.P003","4666","P003"
"4667.P001","4667","P001"
"4667.P002","4667","P002"
"4667.P003","4667","P003"
"4669.P001","4669","P001"
"4669.P002","4669","P002"
"4669.P003","4669","P003"
"4670.P001","4670","P001"
"4670.P002","4670","P002"
"4670.P003","4670","P003"
"4672.P001","4672","P001"
"4672.P002","4672","P002"
"4672.P003","4672","P003"
"4676.P001","4676","P001"
"4676.P002","4676","P002"
"4676.P003","4676","P003"
"4678.P001","4678","P001"
"4678.P002","4678","P002"
"4678.P003","4678","P003"
"4679.P001","4679","P001"
"4679.P002","4679","P002"
"4679.P003","4679","P003"
"4680.P001","4680","P001"
"4680.P002","4680","P002"
"4680.P003","4680","P003"
"4683.P001","4683","P001"
"4683.P002","4683","P002"
"4683.P003","4683","P003"
"4684.P001","4684","P001"
"4684.P002","4684","P002"
"4684.P003","4684","P003"
"4686.P001","4686","P001"
"4686.P002","4686","P002"
"4686.P003","4686","P003"
"4689.P001","4689","P001"
"4689.P002","4689","P002"
"4689.P003","4689","P003"
"4690.P001","4690","P001"
"4690.P002","4690","P002"
"4690.P003","4690","P003"
"4691.P001","4691","P001"
"4691.P002","4691","P002"
"4691.P003","4691","P003"
"4705.P001","4705","P001"
"4705.P002","4705","P002"
"4705.P003","4705","P003"
"4708.P001","4708","P001"
"4708.P002","4708","P002"
"4708.P003","4708","P003"
"4709.P001","4709","P001"
"4709.P002","4709","P002"
"4709.P003","4709","P003"
"4711.P001","4711","P001"
"4711.P002","4711","P002"
"4711.P003","4711","P003"
"4714.P001","4714","P001"
"4714.P002","4714","P002"
"4714.P003","4714","P003"
"4717.P001","4717","P001"
"4717.P002","4717","P002"
"4717.P003","4717","P003"
"4718.P001","4718","P001"
"4718.P002","4718","P002"
"4718.P003","4718","P003"
"4720.P001","4720","P001"
"4720.P002","4720","P002"
"4720.P003","4720","P003"
"4722.P001","4722","P001"
"4722.P002","4722","P002"
"4722.P003","4722","P003"
"4723.P001","4723","P001"
"4723.P002","4723","P002"
"4723.P003","4723","P003"
"4726.P001","4726","P001"
"4726.P002","4726","P002"
"4726.P003","4726","P003"
"4727.P001","4727","P001"
"4727.P002","4727","P002"
"4727.P003","4727","P003"
"4729.P001","4729","P001"
"4729.P002","4729","P002"
"4729.P003","4729","P003"
"4730.P001","4730","P001"
"4730.P002","4730","P002"
"4730.P003","4730","P003"
"4731.P001","4731","P001"
"4731.P002","4731","P002"
"4731.P003","4731","P003"
"4732.P001","4732","P001"
"4732.P002","4732","P002"
"4732.P003","4732","P003"
"4737.P001","4737","P001"
"4737.P002","4737","P002"
"4737.P003","4737","P003"
"4741.P001","4741","P001"
"4741.P002","4741","P002"
"4741.P003","4741","P003"
"4742.P001","4742","P001"
"4742.P002","4742","P002"
"4742.P003","4742","P003"
"4743.P001","4743","P001"
"4743.P002","4743","P002"
"4743.P003","4743","P003"
"4745.P001","4745","P001"
"4745.P002","4745","P002"
"4745.P003","4745","P003"
"4746.P001","4746","P001"
"4746.P002","4746","P002"
"4746.P003","4746","P003"
"4748.P001","4748","P001"
"4748.P002","4748","P002"
"4748.P003","4748","P003"
"4750.P001","4750","P001"
"4750.P002","4750","P002"
"4750.P003","4750","P003"
"4754.P001","4754","P001"
"4754.P002","4754","P002"
"4754.P003","4754","P003"
"4755.P001","4755","P001"
"4755.P002","4755","P002"
"4755.P003","4755","P003"
"4756.P001","4756","P001"
"4756.P002","4756","P002"
"4756.P003","4756","P003"
"4767.P001","4767","P001"
"4767.P002","4767","P002"
"4767.P003","4767","P003"
"4768.P001","4768","P001"
"4768.P002","4768","P002"
"4768.P003","4768","P003"
"4769.P001","4769","P001"
"4769.P002","4769","P002"
"4769.P003","4769","P003"
"4771.P001","4771","P001"
"4771.P002","4771","P002"
"4771.P003","4771","P003"
"4772.P001","4772","P001"
"4772.P002","4772","P002"
"4772.P003","4772","P003"
"4773.P001","4773","P001"
"4773.P002","4773","P002"
"4773.P003","4773","P003"
"4774.P001","4774","P001"
"4774.P002","4774","P002"
"4774.P003","4774","P003"
"4778.P001","4778","P001"
"4778.P002","4778","P002"
"4778.P003","4778","P003"
"4781.P001","4781","P001"
"4781.P002","4781","P002"
"4781.P003","4781","P003"
"4782.P001","4782","P001"
"4782.P002","4782","P002"
"4782.P003","4782","P003"
"4784.P001","4784","P001"
"4784.P002","4784","P002"
"4784.P003","4784","P003"
"4785.P001","4785","P001"
"4785.P002","4785","P002"
"4785.P003","4785","P003"
"4787.P001","4787","P001"
"4787.P002","4787","P002"
"4787.P003","4787","P003"
"4788.P001","4788","P001"
"4788.P002","4788","P002"
"4788.P003","4788","P003"
"4789.P001","4789","P001"
"4789.P002","4789","P002"
"4789.P003","4789","P003"
"4790.P001","4790","P001"
"4790.P002","4790","P002"
"4790.P003","4790","P003"
"4793.P001","4793","P001"
"4793.P002","4793","P002"
"4793.P003","4793","P003"
"4794.P001","4794","P001"
"4794.P002","4794","P002"
"4794.P003","4794","P003"
"4796.P001","4796","P001"
"4796.P002","4796","P002"
"4796.P003","4796","P003"
"4799.P001","4799","P001"
"4799.P002","4799","P002"
"4799.P003","4799","P003"
"4801.P001","4801","P001"
"4801.P002","4801","P002"
"4801.P003","4801","P003"
"4803.P001","4803","P001"
"4803.P002","4803","P002"
"4803.P003","4803","P003"
"4804.P001","4804","P001"
"4804.P002","4804","P002"
"4804.P003","4804","P003"
"4806.P001","4806","P001"
"4806.P002","4806","P002"
"4806.P003","4806","P003"
"4813.P001","4813","P001"
"4813.P002","4813","P002"
"4813.P003","4813","P003"
"4818.P001","4818","P001"
"4818.P002","4818","P002"
"4818.P003","4818","P003"
"4819.P001","4819","P001"
"4819.P002","4819","P002"
"4819.P003","4819","P003"
"4821.P001","4821","P001"
"4821.P002","4821","P002"
"4821.P003","4821","P003"
"4822.P001","4822","P001"
"4822.P002","4822","P002"
"4822.P003","4822","P003"
"4823.P001","4823","P001"
"4823.P002","4823","P002"
"4823.P003","4823","P003"
"4825.P001","4825","P001"
"4825.P002","4825","P002"
"4825.P003","4825","P003"
"4826.P001","4826","P001"
"4826.P002","4826","P002"
"4826.P003","4826","P003"
"4827.P001","4827","P001"
"4827.P002","4827","P002"
"4827.P003","4827","P003"
"4828.P001","4828","P001"
"4828.P002","4828","P002"
"4828.P003","4828","P003"
"4831.P001","4831","P001"
"4831.P002","4831","P002"
"4831.P003","4831","P003"
"4833.P001","4833","P001"
"4833.P002","4833","P002"
"4833.P003","4833","P003"
"4834.P001","4834","P001"
"4834.P002","4834","P002"
"4834.P003","4834","P003"
"4835.P001","4835","P001"
"4835.P002","4835","P002"
"4835.P003","4835","P003"
"4838.P001","4838","P001"
"4838.P002","4838","P002"
"4838.P003","4838","P003"
"4839.P001","4839","P001"
"4839.P002","4839","P002"
"4839.P003","4839","P003"
"4843.P001","4843","P001"
"4843.P002","4843","P002"
"4843.P003","4843","P003"
"4844.P001","4844","P001"
"4844.P002","4844","P002"
"4844.P003","4844","P003"
"4845.P001","4845","P001"
"4845.P002","4845","P002"
"4845.P003","4845","P003"
"4846.P001","4846","P001"
"4846.P002","4846","P002"
"4846.P003","4846","P003"
"4847.P001","4847","P001"
"4847.P002","4847","P002"
"4847.P003","4847","P003"
"4848.P001","4848","P001"
"4848.P002","4848","P002"
"4848.P003","4848","P003"
"4852.P001","4852","P001"
"4852.P002","4852","P002"
"4852.P003","4852","P003"
"4854.P001","4854","P001"
"4854.P002","4854","P002"
"4854.P003","4854","P003"
"4855.P001","4855","P001"
"4855.P002","4855","P002"
"4855.P003","4855","P003"
"4857.P001","4857","P001"
"4857.P002","4857","P002"
"4857.P003","4857","P003"
"4859.P001","4859","P001"
"4859.P002","4859","P002"
"4859.P003","4859","P003"
"4860.P001","4860","P001"
"4860.P002","4860","P002"
"4860.P003","4860","P003"
"4861.P001","4861","P001"
"4861.P002","4861","P002"
"4861.P003","4861","P003"
"4863.P001","4863","P001"
"4863.P002","4863","P002"
"4863.P003","4863","P003"
"4864.P001","4864","P001"
"4864.P002","4864","P002"
"4864.P003","4864","P003"
"4865.P001","4865","P001"
"4865.P002","4865","P002"
"4865.P003","4865","P003"
"4867.P001","4867","P001"
"4867.P002","4867","P002"
"4867.P003","4867","P003"
"4870.P001","4870","P001"
"4870.P002","4870","P002"
"4870.P003","4870","P003"
"4871.P001","4871","P001"
"4871.P002","4871","P002"
"4871.P003","4871","P003"
"4877.P001","4877","P001"
"4877.P002","4877","P002"
"4877.P003","4877","P003"
"4882.P001","4882","P001"
"4882.P002","4882","P002"
"4882.P003","4882","P003"
"4886.P001","4886","P001"
"4886.P002","4886","P002"
"4886.P003","4886","P003"
"4897.P001","4897","P001"
"4897.P002","4897","P002"
"4897.P003","4897","P003"
"4900.P001","4900","P001"
"4900.P002","4900","P002"
"4900.P003","4900","P003"
"4903.P001","4903","P001"
"4903.P002","4903","P002"
"4903.P003","4903","P003"
"4904.P001","4904","P001"
"4904.P002","4904","P002"
"4904.P003","4904","P003"
"4905.P001","4905","P001"
"4905.P002","4905","P002"
"4905.P003","4905","P003"
"4906.P001","4906","P001"
"4906.P002","4906","P002"
"4906.P003","4906","P003"
"4911.P001","4911","P001"
"4911.P002","4911","P002"
"4911.P003","4911","P003"
"4913.P001","4913","P001"
"4913.P002","4913","P002"
"4913.P003","4913","P003"
"4919.P001","4919","P001"
"4919.P002","4919","P002"
"4919.P003","4919","P003"
"4925.P001","4925","P001"
"4925.P002","4925","P002"
"4925.P003","4925","P003"
"4930.P001","4930","P001"
"4930.P002","4930","P002"
"4930.P003","4930","P003"
"4931.P001","4931","P001"
"4931.P002","4931","P002"
"4931.P003","4931","P003"
"4932.P001","4932","P001"
"4932.P002","4932","P002"
"4932.P003","4932","P003"
"4941.P001","4941","P001"
"4941.P002","4941","P002"
"4941.P003","4941","P003"
"4942.P001","4942","P001"
"4942.P002","4942","P002"
"4942.P003","4942","P003"
"4943.P001","4943","P001"
"4943.P002","4943","P002"
"4943.P003","4943","P003"
"4946.P001","4946","P001"
"4946.P002","4946","P002"
"4946.P003","4946","P003"
"4950.P001","4950","P001"
"4950.P002","4950","P002"
"4950.P003","4950","P003"
"4954.P001","4954","P001"
"4954.P002","4954","P002"
"4954.P003","4954","P003"
"4955.P001","4955","P001"
"4955.P002","4955","P002"
"4955.P003","4955","P003"
"4960.P001","4960","P001"
"4960.P002","4960","P002"
"4960.P003","4960","P003"
"4962.P001","4962","P001"
"4962.P002","4962","P002"
"4962.P003","4962","P003"
"4963.P001","4963","P001"
"4963.P002","4963","P002"
"4963.P003","4963","P003"
"4966.P001","4966","P001"
"4966.P002","4966","P002"
"4966.P003","4966","P003"
"4970.P001","4970","P001"
"4970.P002","4970","P002"
"4970.P003","4970","P003"
"4974.P001","4974","P001"
"4974.P002","4974","P002"
"4974.P003","4974","P003"
"4978.P001","4978","P001"
"4978.P002","4978","P002"
"4978.P003","4978","P003"
"4979.P001","4979","P001"
"4979.P002","4979","P002"
"4979.P003","4979","P003"
"4980.P001","4980","P001"
"4980.P002","4980","P002"
"4980.P003","4980","P003"
"4981.P001","4981","P001"
"4981.P002","4981","P002"
"4981.P003","4981","P003"
"4982.P001","4982","P001"
"4982.P002","4982","P002"
"4982.P003","4982","P003"
"4983.P001","4983","P001"
"4983.P002","4983","P002"
"4983.P003","4983","P003"
"4984.P001","4984","P001"
"4984.P002","4984","P002"
"4984.P003","4984","P003"
"4985.P001","4985","P001"
"4985.P002","4985","P002"
"4985.P003","4985","P003"
"4988.P001","4988","P001"
"4988.P002","4988","P002"
"4988.P003","4988","P003"
"4989.P001","4989","P001"
"4989.P002","4989","P002"
"4989.P003","4989","P003"
"4990.P001","4990","P001"
"4990.P002","4990","P002"
"4990.P003","4990","P003"
"4991.P001","4991","P001"
"4991.P002","4991","P002"
"4991.P003","4991","P003"
"4992.P001","4992","P001"
"4992.P002","4992","P002"
"4992.P003","4992","P003"
"4994.P001","4994","P001"
"4994.P002","4994","P002"
"4994.P003","4994","P003"
"5000.P001","5000","P001"
"5000.P002","5000","P002"
"5000.P003","5000","P003"
"5006.P001","5006","P001"
"5006.P002","5006","P002"
"5006.P003","5006","P003"
"5009.P001","5009","P001"
"5009.P002","5009","P002"
"5009.P003","5009","P003"
"5010.P001","5010","P001"
"5010.P002","5010","P002"
"5010.P003","5010","P003"
"5011.P001","5011","P001"
"5011.P002","5011","P002"
"5011.P003","5011","P003"
"5013.P001","5013","P001"
"5013.P002","5013","P002"
"5013.P003","5013","P003"
"5024.P001","5024","P001"
"5024.P002","5024","P002"
"5024.P003","5024","P003"
"5025.P001","5025","P001"
"5025.P002","5025","P002"
"5025.P003","5025","P003"
"5027.P001","5027","P001"
"5027.P002","5027","P002"
"5027.P003","5027","P003"
"5028.P001","5028","P001"
"5028.P002","5028","P002"
"5028.P003","5028","P003"
"5029.P001","5029","P001"
"5029.P002","5029","P002"
"5029.P003","5029","P003"
"5030.P001","5030","P001"
"5030.P002","5030","P002"
"5030.P003","5030","P003"
"5031.P001","5031","P001"
"5031.P002","5031","P002"
"5031.P003","5031","P003"
"5032.P001","5032","P001"
"5032.P002","5032","P002"
"5032.P003","5032","P003"
"5033.P001","5033","P001"
"5033.P002","5033","P002"
"5033.P003","5033","P003"
"5034.P001","5034","P001"
"5034.P002","5034","P002"
"5034.P003","5034","P003"
"5035.P001","5035","P001"
"5035.P002","5035","P002"
"5035.P003","5035","P003"
"5036.P001","5036","P001"
"5036.P002","5036","P002"
"5036.P003","5036","P003"
"5037.P001","5037","P001"
"5037.P002","5037","P002"
"5037.P003","5037","P003"
"5038.P001","5038","P001"
"5038.P002","5038","P002"
"5038.P003","5038","P003"
"5043.P001","5043","P001"
"5043.P002","5043","P002"
"5043.P003","5043","P003"
"5045.P001","5045","P001"
"5045.P002","5045","P002"
"5045.P003","5045","P003"
"5046.P001","5046","P001"
"5046.P002","5046","P002"
"5046.P003","5046","P003"
"5047.P001","5047","P001"
"5047.P002","5047","P002"
"5047.P003","5047","P003"
"5048.P001","5048","P001"
"5048.P002","5048","P002"
"5048.P003","5048","P003"
"5049.P001","5049","P001"
"5049.P002","5049","P002"
"5049.P003","5049","P003"
"5050.P001","5050","P001"
"5050.P002","5050","P002"
"5050.P003","5050","P003"
"5051.P001","5051","P001"
"5051.P002","5051","P002"
"5051.P003","5051","P003"
"5052.P001","5052","P001"
"5052.P002","5052","P002"
"5052.P003","5052","P003"
"5053.P001","5053","P001"
"5053.P002","5053","P002"
"5053.P003","5053","P003"
"5054.P001","5054","P001"
"5054.P002","5054","P002"
"5054.P003","5054","P003"
"5055.P001","5055","P001"
"5055.P002","5055","P002"
"5055.P003","5055","P003"
"5056.P001","5056","P001"
"5056.P002","5056","P002"
"5056.P003","5056","P003"
"5057.P001","5057","P001"
"5057.P002","5057","P002"
"5057.P003","5057","P003"
"5058.P001","5058","P001"
"5058.P002","5058","P002"
"5058.P003","5058","P003"
"5059.P001","5059","P001"
"5059.P002","5059","P002"
"5059.P003","5059","P003"
"5060.P001","5060","P001"
"5060.P002","5060","P002"
"5060.P003","5060","P003"
"5062.P001","5062","P001"
"5062.P002","5062","P002"
"5062.P003","5062","P003"
"5064.P001","5064","P001"
"5064.P002","5064","P002"
"5064.P003","5064","P003"
"5065.P001","5065","P001"
"5065.P002","5065","P002"
"5065.P003","5065","P003"
"5067.P001","5067","P001"
"5067.P002","5067","P002"
"5067.P003","5067","P003"
"5069.P001","5069","P001"
"5069.P002","5069","P002"
"5069.P003","5069","P003"
"5070.P001","5070","P001"
"5070.P002","5070","P002"
"5070.P003","5070","P003"
"5071.P001","5071","P001"
"5071.P002","5071","P002"
"5071.P003","5071","P003"
"5072.P001","5072","P001"
"5072.P002","5072","P002"
"5072.P003","5072","P003"
"5073.P001","5073","P001"
"5073.P002","5073","P002"
"5073.P003","5073","P003"
"5074.P001","5074","P001"
"5074.P002","5074","P002"
"5074.P003","5074","P003"
"5075.P001","5075","P001"
"5075.P002","5075","P002"
"5075.P003","5075","P003"
"5076.P001","5076","P001"
"5076.P002","5076","P002"
"5076.P003","5076","P003"
"5077.P001","5077","P001"
"5077.P002","5077","P002"
"5077.P003","5077","P003"
"5078.P001","5078","P001"
"5078.P002","5078","P002"
"5078.P003","5078","P003"
"5082.P001","5082","P001"
"5082.P002","5082","P002"
"5082.P003","5082","P003"
"5083.P001","5083","P001"
"5083.P002","5083","P002"
"5083.P003","5083","P003"
"5084.P001","5084","P001"
"5084.P002","5084","P002"
"5084.P003","5084","P003"
"5085.P001","5085","P001"
"5085.P002","5085","P002"
"5085.P003","5085","P003"
"5086.P001","5086","P001"
"5086.P002","5086","P002"
"5086.P003","5086","P003"
"5087.P001","5087","P001"
"5087.P002","5087","P002"
"5087.P003","5087","P003"
"5088.P001","5088","P001"
"5088.P002","5088","P002"
"5088.P003","5088","P003"
"5089.P001","5089","P001"
"5089.P002","5089","P002"
"5089.P003","5089","P003"
"5091.P001","5091","P001"
"5091.P002","5091","P002"
"5091.P003","5091","P003"
"5092.P001","5092","P001"
"5092.P002","5092","P002"
"5092.P003","5092","P003"
"5093.P001","5093","P001"
"5093.P002","5093","P002"
"5093.P003","5093","P003"
"5094.P001","5094","P001"
"5094.P002","5094","P002"
"5094.P003","5094","P003"
"5096.P001","5096","P001"
"5096.P002","5096","P002"
"5096.P003","5096","P003"
"5097.P001","5097","P001"
"5097.P002","5097","P002"
"5097.P003","5097","P003"
"5098.P001","5098","P001"
"5098.P002","5098","P002"
"5098.P003","5098","P003"
"5100.P001","5100","P001"
"5100.P002","5100","P002"
"5100.P003","5100","P003"
"5101.P001","5101","P001"
"5101.P002","5101","P002"
"5101.P003","5101","P003"
"5102.P001","5102","P001"
"5102.P002","5102","P002"
"5102.P003","5102","P003"
"5103.P001","5103","P001"
"5103.P002","5103","P002"
"5103.P003","5103","P003"
"5104.P001","5104","P001"
"5104.P002","5104","P002"
"5104.P003","5104","P003"
"5106.P001","5106","P001"
"5106.P002","5106","P002"
"5106.P003","5106","P003"
"5113.P001","5113","P001"
"5113.P002","5113","P002"
"5113.P003","5113","P003"
"5116.P001","5116","P001"
"5116.P002","5116","P002"
"5116.P003","5116","P003"
"5131.P001","5131","P001"
"5131.P002","5131","P002"
"5131.P003","5131","P003"
"5132.P001","5132","P001"
"5132.P002","5132","P002"
"5132.P003","5132","P003"
"5134.P001","5134","P001"
"5134.P002","5134","P002"
