"TrialID","Targ"
"5508.P002","n"
"5508.P003","n"
"5509.P001","n"
"5509.P002","n"
"5509.P003","n"
"5510.P001","n"
"5510.P002","n"
"5510.P003","n"
"5512.P001","n"
"5512.P002","n"
"5512.P003","n"
"5515.P001","n"
"5515.P002","n"
"5515.P003","n"
"5517.P001","n"
"5517.P002","n"
"5517.P003","n"
"5519.P001","n"
"5519.P002","n"
"5519.P003","n"
"5522.P001","n"
"5522.P002","n"
"5522.P003","n"
"5523.P001","n"
"5523.P002","n"
"5523.P003","n"
"5524.P001","n"
"5524.P002","n"
"5524.P003","n"
"5526.P001","n"
"5526.P002","n"
"5526.P003","n"
"5527.P001","n"
"5527.P002","n"
"5527.P003","n"
"5528.P001","n"
"5528.P002","n"
"5528.P003","n"
"5530.P001","n"
"5530.P002","n"
"5530.P003","n"
"5531.P001","n"
"5531.P002","n"
"5531.P003","n"
"5535.P001","n"
"5535.P002","n"
"5535.P003","n"
"5536.P001","n"
"5536.P002","n"
"5536.P003","n"
"5546.P001","n"
"5546.P002","n"
"5546.P003","n"
"5547.P001","n"
"5547.P002","n"
"5547.P003","n"
"5554.P001","n"
"5554.P002","n"
"5554.P003","n"
"5555.P001","n"
"5555.P002","n"
"5555.P003","n"
"5557.P001","n"
"5557.P002","n"
"5557.P003","n"
"5559.P001","n"
"5559.P002","n"
"5559.P003","n"
"5560.P001","n"
"5560.P002","n"
"5560.P003","n"
"5561.P001","n"
"5561.P002","n"
"5561.P003","n"
"5562.P001","n"
"5562.P002","n"
"5562.P003","n"
"5563.P001","n"
"5563.P002","n"
"5563.P003","n"
"5564.P001","n"
"5564.P002","n"
"5564.P003","n"
"5565.P001","n"
"5565.P002","n"
"5565.P003","n"
"5572.P001","n"
"5572.P002","n"
"5572.P003","n"
"5574.P001","n"
"5574.P002","n"
"5574.P003","n"
"5575.P001","n"
"5575.P002","n"
"5575.P003","n"
"5576.P001","n"
"5576.P002","n"
"5576.P003","n"
"5577.P001","n"
"5577.P002","n"
"5577.P003","n"
"5579.P001","n"
"5579.P002","n"
"5579.P003","n"
"5584.P001","n"
"5584.P002","n"
"5584.P003","n"
"5585.P001","n"
"5585.P002","n"
"5585.P003","n"
"5587.P001","n"
"5587.P002","n"
"5587.P003","n"
"5592.P001","n"
"5592.P002","n"
"5592.P003","n"
"5593.P001","n"
"5593.P002","n"
"5593.P003","n"
"5595.P001","n"
"5595.P002","n"
"5595.P003","n"
"5596.P001","n"
"5596.P002","n"
"5596.P003","n"
"5597.P001","n"
"5597.P002","n"
"5597.P003","n"
"5598.P001","n"
"5598.P002","n"
"5598.P003","n"
"5599.P001","n"
"5599.P002","n"
"5599.P003","n"
"5601.P001","n"
"5601.P002","n"
"5601.P003","n"
"5602.P001","n"
"5602.P002","n"
"5602.P003","n"
"5609.P001","n"
"5609.P002","n"
"5609.P003","n"
"5610.P001","n"
"5610.P002","n"
"5610.P003","n"
"5611.P001","n"
"5611.P002","n"
"5611.P003","n"
"5612.P001","n"
"5612.P002","n"
"5612.P003","n"
"5614.P001","n"
"5614.P002","n"
"5614.P003","n"
"5618.P001","n"
"5618.P002","n"
"5618.P003","n"
"5619.P001","n"
"5619.P002","n"
"5619.P003","n"
"5620.P001","n"
"5620.P002","n"
"5620.P003","n"
"5625.P001","n"
"5625.P002","n"
"5625.P003","n"
"5627.P001","n"
"5627.P002","n"
"5627.P003","n"
"5629.P001","n"
"5629.P002","n"
"5629.P003","n"
"5634.P001","n"
"5634.P002","n"
"5634.P003","n"
"5638.P001","n"
"5638.P002","n"
"5638.P003","n"
"5639.P001","n"
"5639.P002","n"
"5639.P003","n"
"5641.P001","n"
"5641.P002","n"
"5641.P003","n"
"5643.P001","n"
"5643.P002","n"
"5643.P003","n"
"5644.P001","n"
"5644.P002","n"
"5644.P003","n"
"5645.P001","n"
"5645.P002","n"
"5645.P003","n"
"5647.P001","n"
"5647.P002","n"
"5647.P003","n"
"5648.P001","n"
"5648.P002","n"
"5648.P003","n"
"5649.P001","n"
"5649.P002","n"
"5649.P003","n"
"5651.P001","n"
"5651.P002","n"
"5651.P003","n"
"5654.P001","n"
"5654.P002","n"
"5654.P003","n"
"5655.P001","n"
"5655.P002","n"
"5655.P003","n"
"5659.P001","n"
"5659.P002","n"
"5659.P003","n"
"5661.P001","n"
"5661.P002","n"
"5661.P003","n"
"5662.P001","n"
"5662.P002","n"
"5662.P003","n"
"5663.P001","n"
"5663.P002","n"
"5663.P003","n"
"5664.P001","n"
"5664.P002","n"
"5664.P003","n"
"5665.P001","n"
"5665.P002","n"
"5665.P003","n"
"5666.P001","n"
"5666.P002","n"
"5666.P003","n"
"5667.P001","n"
"5667.P002","n"
"5667.P003","n"
"5668.P001","n"
"5668.P002","n"
"5668.P003","n"
"5673.P001","n"
"5673.P002","n"
"5673.P003","n"
"5674.P001","n"
"5674.P002","n"
"5674.P003","n"
"5677.P001","n"
"5677.P002","n"
"5677.P003","n"
"5684.P001","n"
"5684.P002","n"
"5684.P003","n"
"5689.P001","n"
"5689.P002","n"
"5689.P003","n"
"5691.P001","n"
"5691.P002","n"
"5691.P003","n"
"5692.P001","n"
"5692.P002","n"
"5692.P003","n"
"5697.P001","n"
"5697.P002","n"
"5697.P003","n"
"5698.P001","n"
"5698.P002","n"
"5698.P003","n"
"5699.P001","n"
"5699.P002","n"
"5699.P003","n"
"5701.P001","n"
"5701.P002","n"
"5701.P003","n"
"5702.P001","n"
"5702.P002","n"
"5702.P003","n"
"5712.P001","n"
"5712.P002","n"
"5712.P003","n"
"5715.P001","n"
"5715.P002","n"
"5715.P003","n"
"5716.P001","n"
"5716.P002","n"
"5716.P003","n"
"5718.P001","n"
"5718.P002","n"
"5718.P003","n"
"5719.P001","n"
"5719.P002","n"
"5719.P003","n"
"5724.P001","n"
"5724.P002","n"
"5724.P003","n"
"5725.P001","n"
"5725.P002","n"
"5725.P003","n"
"5728.P001","n"
"5728.P002","n"
"5728.P003","n"
"5729.P001","n"
"5729.P002","n"
"5729.P003","n"
"5730.P001","n"
"5730.P002","n"
"5730.P003","n"
"5733.P001","n"
"5733.P002","n"
"5733.P003","n"
"5735.P001","n"
"5735.P002","n"
"5735.P003","n"
"5736.P001","n"
"5736.P002","n"
"5736.P003","n"
"5737.P001","n"
"5737.P002","n"
"5737.P003","n"
"5738.P001","n"
"5738.P002","n"
"5738.P003","n"
"5740.P001","n"
"5740.P002","n"
"5740.P003","n"
"5743.P001","n"
"5743.P002","n"
"5743.P003","n"
"5753.P001","n"
"5753.P002","n"
"5753.P003","n"
"5754.P001","n"
"5754.P002","n"
"5754.P003","n"
"5765.P001","n"
"5765.P002","n"
"5765.P003","n"
"5766.P001","n"
"5766.P002","n"
"5766.P003","n"
"5768.P001","n"
"5768.P002","n"
"5768.P003","n"
"5771.P001","n"
"5771.P002","n"
"5771.P003","n"
"5772.P001","n"
"5772.P002","n"
"5772.P003","n"
"5774.P001","n"
"5774.P002","n"
"5774.P003","n"
"5778.P001","n"
"5778.P002","n"
"5778.P003","n"
"5779.P001","n"
"5779.P002","n"
"5779.P003","n"
"5781.P001","n"
"5781.P002","n"
"5781.P003","n"
"5782.P001","n"
"5782.P002","n"
"5782.P003","n"
"5785.P001","n"
"5785.P002","n"
"5785.P003","n"
"5786.P001","n"
"5786.P002","n"
"5786.P003","n"
"5787.P001","n"
"5787.P002","n"
"5787.P003","n"
"5789.P001","n"
"5789.P002","n"
"5789.P003","n"
"5790.P001","n"
"5790.P002","n"
"5790.P003","n"
"5792.P001","n"
"5792.P002","n"
"5792.P003","n"
"5795.P001","n"
"5795.P002","n"
"5795.P003","n"
"5799.P001","n"
"5799.P002","n"
"5799.P003","n"
"5800.P001","n"
"5800.P002","n"
"5800.P003","n"
"5801.P001","n"
"5801.P002","n"
"5801.P003","n"
"5802.P001","n"
"5802.P002","n"
"5802.P003","n"
"5805.P001","n"
"5805.P002","n"
"5805.P003","n"
"5806.P001","n"
"5806.P002","n"
"5806.P003","n"
"5810.P001","n"
"5810.P002","n"
"5810.P003","n"
"5811.P001","n"
"5811.P002","n"
"5811.P003","n"
"5812.P001","n"
"5812.P002","n"
"5812.P003","n"
"5813.P001","n"
"5813.P002","n"
"5813.P003","n"
"5815.P001","n"
"5815.P002","n"
"5815.P003","n"
"5816.P001","n"
"5816.P002","n"
"5816.P003","n"
"5817.P001","n"
"5817.P002","n"
"5817.P003","n"
"5818.P001","n"
"5818.P002","n"
"5818.P003","n"
"5819.P001","n"
"5819.P002","n"
"5819.P003","n"
"5820.P001","n"
"5820.P002","n"
"5820.P003","n"
"5824.P001","n"
"5824.P002","n"
"5824.P003","n"
"5825.P001","n"
"5825.P002","n"
"5825.P003","n"
"5826.P001","n"
"5826.P002","n"
"5826.P003","n"
"5830.P001","n"
"5830.P002","n"
"5830.P003","n"
"5831.P001","n"
"5831.P002","n"
"5831.P003","n"
"5834.P001","n"
"5834.P002","n"
"5834.P003","n"
"5836.P001","n"
"5836.P002","n"
"5836.P003","n"
"5837.P001","n"
"5837.P002","n"
"5837.P003","n"
"5838.P001","n"
"5838.P002","n"
"5838.P003","n"
"5841.P001","n"
"5841.P002","n"
"5841.P003","n"
"5842.P001","n"
"5842.P002","n"
"5842.P003","n"
"5844.P001","n"
"5844.P002","n"
"5844.P003","n"
"5847.P001","n"
"5847.P002","n"
"5847.P003","n"
"5848.P001","n"
"5848.P002","n"
"5848.P003","n"
"5849.P001","n"
"5849.P002","n"
"5849.P003","n"
"5850.P001","n"
"5850.P002","n"
"5850.P003","n"
"5851.P001","n"
"5851.P002","n"
"5851.P003","n"
"5852.P001","n"
"5852.P002","n"
"5852.P003","n"
"5853.P001","n"
"5853.P002","n"
"5853.P003","n"
"5854.P001","n"
"5854.P002","n"
"5854.P003","n"
"5860.P001","n"
"5860.P002","n"
"5860.P003","n"
"5861.P001","n"
"5861.P002","n"
"5861.P003","n"
"5863.P001","n"
"5863.P002","n"
"5863.P003","n"
"5864.P001","n"
"5864.P002","n"
"5864.P003","n"
"5865.P001","n"
"5865.P002","n"
"5865.P003","n"
"5866.P001","n"
"5866.P002","n"
"5866.P003","n"
"5867.P001","n"
"5867.P002","n"
"5867.P003","n"
"5869.P001","n"
"5869.P002","n"
"5869.P003","n"
"5870.P001","n"
"5870.P002","n"
"5870.P003","n"
"5871.P001","n"
"5871.P002","n"
"5871.P003","n"
"5873.P001","n"
"5873.P002","n"
"5873.P003","n"
"5874.P001","n"
"5874.P002","n"
"5874.P003","n"
"5875.P001","n"
"5875.P002","n"
"5875.P003","n"
"5876.P001","n"
"5876.P002","n"
"5876.P003","n"
"5878.P001","n"
"5878.P002","n"
"5878.P003","n"
"5882.P001","n"
"5882.P002","n"
"5882.P003","n"
"5884.P001","n"
"5884.P002","n"
"5884.P003","n"
"5885.P001","n"
"5885.P002","n"
"5885.P003","n"
"5886.P001","n"
"5886.P002","n"
"5886.P003","n"
"5890.P001","n"
"5890.P002","n"
"5890.P003","n"
"5892.P001","n"
"5892.P002","n"
"5892.P003","n"
"5894.P001","n"
"5894.P002","n"
"5894.P003","n"
"5895.P001","n"
"5895.P002","n"
"5895.P003","n"
"5896.P001","n"
"5896.P002","n"
"5896.P003","n"
"5898.P001","n"
"5898.P002","n"
"5898.P003","n"
"5926.P001","n"
"5926.P002","n"
"5926.P003","n"
"5949.P001","n"
"5949.P002","n"
"5949.P003","n"
"5953.P001","n"
"5953.P002","n"
"5953.P003","n"
"5962.P001","n"
"5962.P002","n"
"5962.P003","n"
"5963.P001","n"
"5963.P002","n"
"5963.P003","n"
"5966.P001","n"
"5966.P002","n"
"5966.P003","n"
"5973.P001","n"
"5973.P002","n"
"5973.P003","n"
"5974.P001","n"
"5974.P002","n"
"5974.P003","n"
"5976.P001","n"
"5976.P002","n"
"5976.P003","n"
"5977.P001","n"
"5977.P002","n"
"5977.P003","n"
"5978.P001","n"
"5978.P002","n"
"5978.P003","n"
"5979.P001","n"
"5979.P002","n"
"5979.P003","n"
"5980.P001","n"
"5980.P002","n"
"5980.P003","n"
"5981.P001","n"
"5981.P002","n"
"5981.P003","n"
"5983.P001","n"
"5983.P002","n"
"5983.P003","n"
"5988.P001","n"
"5988.P002","n"
"5988.P003","n"
"5989.P001","n"
"5989.P002","n"
"5989.P003","n"
"5992.P001","n"
"5992.P002","n"
"5992.P003","n"
"5993.P001","n"
"5993.P002","n"
"5993.P003","n"
"5994.P001","n"
"5994.P002","n"
"5994.P003","n"
"5995.P001","n"
"5995.P002","n"
"5995.P003","n"
"5996.P001","n"
"5996.P002","n"
"5996.P003","n"
"5997.P001","n"
"5997.P002","n"
"5997.P003","n"
"5999.P001","n"
"5999.P002","n"
"5999.P003","n"
"6000.P001","n"
"6000.P002","n"
"6000.P003","n"
"6004.P001","n"
"6004.P002","n"
"6004.P003","n"
"6005.P001","n"
"6005.P002","n"
"6005.P003","n"
"6008.P001","n"
"6008.P002","n"
"6008.P003","n"
"6011.P001","n"
"6011.P002","n"
"6011.P003","n"
"6012.P001","n"
"6012.P002","n"
"6012.P003","n"
"6016.P001","n"
"6016.P002","n"
"6016.P003","n"
"6025.P001","n"
"6025.P002","n"
"6025.P003","n"
"6027.P001","n"
"6027.P002","n"
"6027.P003","n"
"6028.P001","n"
"6028.P002","n"
"6028.P003","n"
"6031.P001","n"
"6031.P002","n"
"6031.P003","n"
"6032.P001","n"
"6032.P002","n"
"6032.P003","n"
"6035.P001","n"
"6035.P002","n"
"6035.P003","n"
"6037.P001","n"
"6037.P002","n"
"6037.P003","n"
"6038.P001","n"
"6038.P002","n"
"6038.P003","n"
"6039.P001","n"
"6039.P002","n"
"6039.P003","n"
"6040.P001","n"
"6040.P002","n"
"6040.P003","n"
"6042.P001","n"
"6042.P002","n"
"6042.P003","n"
"6044.P001","n"
"6044.P002","n"
"6044.P003","n"
"6046.P001","n"
"6046.P002","n"
"6046.P003","n"
"6047.P001","n"
"6047.P002","n"
"6047.P003","n"
"6048.P001","n"
"6048.P002","n"
"6048.P003","n"
"6049.P001","n"
"6049.P002","n"
"6049.P003","n"
"6057.P001","n"
"6057.P002","n"
"6057.P003","n"
"6059.P001","n"
"6059.P002","n"
"6059.P003","n"
"6062.P001","n"
"6062.P002","n"
"6062.P003","n"
"6063.P001","n"
"6063.P002","n"
"6063.P003","n"
"6065.P001","n"
"6065.P002","n"
"6065.P003","n"
"6067.P001","n"
"6067.P002","n"
"6067.P003","n"
"6071.P001","n"
"6071.P002","n"
"6071.P003","n"
"6072.P001","n"
"6072.P002","n"
"6072.P003","n"
"6073.P001","n"
"6073.P002","n"
"6073.P003","n"
"6074.P001","n"
"6074.P002","n"
"6074.P003","n"
"6079.P001","n"
"6079.P002","n"
"6079.P003","n"
"6080.P001","n"
"6080.P002","n"
"6080.P003","n"
"6082.P001","n"
"6082.P002","n"
"6082.P003","n"
"6083.P001","n"
"6083.P002","n"
"6083.P003","n"
"6088.P001","n"
"6088.P002","n"
"6088.P003","n"
"6089.P001","n"
"6089.P002","n"
"6089.P003","n"
"6090.P001","n"
"6090.P002","n"
"6090.P003","n"
"6092.P001","n"
"6092.P002","n"
"6092.P003","n"
"6096.P001","n"
"6096.P002","n"
"6096.P003","n"
"6103.P001","n"
"6103.P002","n"
"6103.P003","n"
"6104.P001","n"
"6104.P002","n"
"6104.P003","n"
"6107.P001","n"
"6107.P002","n"
"6107.P003","n"
"6108.P001","n"
"6108.P002","n"
"6108.P003","n"
"6109.P001","n"
"6109.P002","n"
"6109.P003","n"
"6110.P001","n"
"6110.P002","n"
"6110.P003","n"
"6121.P001","n"
"6121.P002","n"
"6121.P003","n"
"6122.P001","n"
"6122.P002","n"
"6122.P003","n"
"6124.P001","n"
"6124.P002","n"
"6124.P003","n"
"6127.P001","n"
"6127.P002","n"
"6127.P003","n"
"6129.P001","n"
"6129.P002","n"
"6129.P003","n"
"6130.P001","n"
"6130.P002","n"
"6130.P003","n"
"6132.P001","n"
"6132.P002","n"
"6132.P003","n"
"6133.P001","n"
"6133.P002","n"
"6133.P003","n"
"6134.P001","n"
"6134.P002","n"
"6134.P003","n"
"6139.P001","n"
"6139.P002","n"
"6139.P003","n"
"6141.P001","n"
"6141.P002","n"
"6141.P003","n"
"6145.P001","n"
"6145.P002","n"
"6145.P003","n"
"6146.P001","n"
"6146.P002","n"
"6146.P003","n"
"6148.P001","n"
"6148.P002","n"
"6148.P003","n"
"6149.P001","n"
"6149.P002","n"
"6149.P003","n"
"6151.P001","n"
"6151.P002","n"
"6151.P003","n"
"6155.P001","n"
"6155.P002","n"
"6155.P003","n"
"6157.P001","n"
"6157.P002","n"
"6157.P003","n"
"6158.P001","n"
"6158.P002","n"
"6158.P003","n"
"6159.P001","n"
"6159.P002","n"
"6159.P003","n"
"6160.P001","n"
"6160.P002","n"
"6160.P003","n"
"6162.P001","n"
"6162.P002","n"
"6162.P003","n"
"6165.P001","n"
"6165.P002","n"
"6165.P003","n"
"6166.P001","n"
"6166.P002","n"
"6166.P003","n"
"6167.P001","n"
"6167.P002","n"
"6167.P003","n"
"6169.P001","n"
"6169.P002","n"
"6169.P003","n"
"6175.P001","n"
"6175.P002","n"
"6175.P003","n"
"6176.P001","n"
"6176.P002","n"
"6176.P003","n"
"6178.P001","n"
"6178.P002","n"
"6178.P003","n"
"6183.P001","n"
"6183.P002","n"
"6183.P003","n"
"6184.P001","n"
"6184.P002","n"
"6184.P003","n"
"6185.P001","n"
"6185.P002","n"
"6185.P003","n"
"6188.P001","n"
"6188.P002","n"
"6188.P003","n"
"6189.P001","n"
"6189.P002","n"
"6189.P003","n"
"6196.P001","n"
"6196.P002","n"
"6196.P003","n"
"6198.P001","n"
"6198.P002","n"
"6198.P003","n"
"6199.P001","n"
"6199.P002","n"
"6199.P003","n"
"6201.P001","n"
"6201.P002","n"
"6201.P003","n"
"6202.P001","n"
"6202.P002","n"
"6202.P003","n"
"6208.P001","n"
"6208.P002","n"
"6208.P003","n"
"6210.P001","n"
"6210.P002","n"
"6210.P003","n"
"6214.P001","n"
"6214.P002","n"
"6214.P003","n"
"6217.P001","n"
"6217.P002","n"
"6217.P003","n"
"6218.P001","n"
"6218.P002","n"
"6218.P003","n"
"6219.P001","n"
"6219.P002","n"
"6219.P003","n"
"6223.P001","n"
"6223.P002","n"
"6223.P003","n"
"6224.P001","n"
"6224.P002","n"
"6224.P003","n"
"6225.P001","n"
"6225.P002","n"
"6225.P003","n"
"6226.P001","n"
"6226.P002","n"
"6226.P003","n"
"6228.P001","n"
"6228.P002","n"
"6228.P003","n"
"6230.P001","n"
"6230.P002","n"
"6230.P003","n"
"6231.P001","n"
"6231.P002","n"
"6231.P003","n"
"6232.P001","n"
"6232.P002","n"
"6232.P003","n"
"6233.P001","n"
"6233.P002","n"
"6233.P003","n"
"6235.P001","n"
"6235.P002","n"
"6235.P003","n"
"6239.P001","n"
"6239.P002","n"
"6239.P003","n"
"6241.P001","n"
"6241.P002","n"
"6241.P003","n"
"6242.P001","n"
"6242.P002","n"
"6242.P003","n"
"6244.P001","n"
"6244.P002","n"
"6244.P003","n"
"6245.P001","n"
"6245.P002","n"
"6245.P003","n"
